Date,5,3,2,1,0,total,위험자산비중,rebal
2022-03-30,21.11%,35.76%,14.48%,28.65%,0.00%,100.00%,21.11%,False
2022-03-31,21.00%,35.00%,14.00%,30.00%,0.00%,100.00%,21.00%,True
2022-04-01,20.99%,34.91%,13.92%,30.18%,0.00%,100.00%,20.99%,False
2022-04-04,21.11%,34.85%,13.91%,30.13%,0.00%,100.00%,21.11%,False
2022-04-05,21.13%,34.99%,13.92%,29.96%,0.00%,100.00%,21.13%,False
2022-04-06,20.97%,34.87%,13.91%,30.25%,0.00%,100.00%,20.97%,False
2022-04-07,21.02%,34.56%,13.88%,30.54%,0.00%,100.00%,21.02%,False
2022-04-08,21.08%,34.62%,13.92%,30.38%,0.00%,100.00%,21.08%,False
2022-04-11,20.77%,34.65%,13.94%,30.65%,0.00%,100.00%,20.77%,False
2022-04-12,20.82%,34.43%,13.83%,30.93%,0.00%,100.00%,20.82%,False
2022-04-13,21.03%,34.44%,13.82%,30.71%,0.00%,100.00%,21.03%,False
2022-04-14,20.93%,34.52%,13.87%,30.67%,0.00%,100.00%,20.93%,False
2022-04-15,20.95%,34.39%,13.78%,30.88%,0.00%,100.00%,20.95%,False
2022-04-18,20.90%,34.26%,13.79%,31.05%,0.00%,100.00%,20.90%,False
2022-04-19,21.15%,34.40%,13.76%,30.70%,0.00%,100.00%,21.15%,False
2022-04-20,20.96%,34.46%,13.85%,30.72%,0.00%,100.00%,20.96%,False
2022-04-21,20.90%,34.52%,13.93%,30.65%,0.00%,100.00%,20.90%,False
2022-04-22,20.89%,34.27%,13.82%,31.01%,0.00%,100.00%,20.89%,False
2022-04-25,20.68%,34.12%,13.60%,31.60%,0.00%,100.00%,20.68%,False
2022-04-26,20.84%,34.24%,13.63%,31.29%,0.00%,100.00%,20.84%,False
2022-04-27,20.73%,34.10%,13.49%,31.67%,0.00%,100.00%,20.73%,False
2022-04-28,20.56%,34.25%,13.57%,31.62%,0.00%,100.00%,20.56%,False
2022-04-29,0.00%,35.00%,14.00%,30.00%,21.00%,100.00%,0.00%,True
2022-05-03,0.00%,34.91%,13.75%,30.18%,21.16%,100.00%,0.00%,False
2022-05-04,0.00%,34.92%,13.79%,30.15%,21.15%,100.00%,0.00%,False
2022-05-06,0.00%,34.63%,13.75%,30.35%,21.28%,100.00%,0.00%,False
2022-05-10,0.00%,34.15%,13.54%,30.77%,21.55%,100.00%,0.00%,False
2022-05-11,0.00%,34.23%,13.50%,30.76%,21.52%,100.00%,0.00%,False
2022-05-12,0.00%,33.76%,13.33%,31.14%,21.77%,100.00%,0.00%,False
2022-05-13,0.00%,34.03%,13.38%,30.96%,21.64%,100.00%,0.00%,False
2022-05-16,0.00%,34.17%,13.44%,30.83%,21.57%,100.00%,0.00%,False
2022-05-17,0.00%,34.19%,13.53%,30.76%,21.52%,100.00%,0.00%,False
2022-05-18,0.00%,34.27%,13.65%,30.64%,21.45%,100.00%,0.00%,False
2022-05-19,0.00%,33.76%,13.32%,31.13%,21.79%,100.00%,0.00%,False
2022-05-20,0.00%,33.95%,13.30%,31.04%,21.71%,100.00%,0.00%,False
2022-05-23,0.00%,33.94%,13.39%,30.95%,21.71%,100.00%,0.00%,False
2022-05-24,0.00%,33.54%,13.38%,31.24%,21.84%,100.00%,0.00%,False
2022-05-25,0.00%,33.55%,13.46%,31.19%,21.80%,100.00%,0.00%,False
2022-05-26,0.00%,33.59%,13.48%,31.16%,21.78%,100.00%,0.00%,False
2022-05-27,0.00%,33.87%,13.65%,30.89%,21.59%,100.00%,0.00%,False
2022-05-30,0.00%,34.30%,13.94%,30.47%,21.29%,100.00%,0.00%,False
2022-05-31,0.00%,35.00%,14.00%,30.00%,21.00%,100.00%,0.00%,True
2022-06-02,0.00%,34.96%,13.86%,30.09%,21.08%,100.00%,0.00%,False
2022-06-03,0.00%,35.17%,14.03%,29.88%,20.93%,100.00%,0.00%,False
2022-06-07,0.00%,34.87%,13.88%,30.12%,21.12%,100.00%,0.00%,False
2022-06-08,0.00%,34.96%,14.00%,30.00%,21.04%,100.00%,0.00%,False
2022-06-09,0.00%,34.91%,13.89%,30.10%,21.10%,100.00%,0.00%,False
2022-06-10,0.00%,34.77%,13.71%,30.29%,21.23%,100.00%,0.00%,False
2022-06-13,0.00%,34.01%,13.32%,30.95%,21.73%,100.00%,0.00%,False
2022-06-14,0.00%,33.96%,13.26%,30.99%,21.78%,100.00%,0.00%,False
2022-06-15,0.00%,33.80%,13.17%,31.13%,21.90%,100.00%,0.00%,False
2022-06-16,0.00%,33.87%,13.19%,31.06%,21.87%,100.00%,0.00%,False
2022-06-17,0.00%,33.53%,13.05%,31.35%,22.07%,100.00%,0.00%,False
2022-06-20,0.00%,33.60%,13.02%,31.32%,22.05%,100.00%,0.00%,False
2022-06-21,0.00%,33.72%,13.09%,31.21%,21.97%,100.00%,0.00%,False
2022-06-22,0.00%,33.50%,13.11%,31.35%,22.04%,100.00%,0.00%,False
2022-06-23,0.00%,33.58%,13.20%,31.25%,21.97%,100.00%,0.00%,False
2022-06-24,0.00%,33.99%,13.31%,30.95%,21.75%,100.00%,0.00%,False
2022-06-27,0.00%,34.21%,13.52%,30.70%,21.58%,100.00%,0.00%,False
2022-06-28,0.00%,34.21%,13.53%,30.69%,21.57%,100.00%,0.00%,False
2022-06-29,0.00%,33.85%,13.35%,31.01%,21.80%,100.00%,0.00%,False
2022-06-30,0.00%,35.00%,14.00%,30.00%,21.00%,100.00%,0.00%,True
2022-07-01,0.00%,34.77%,13.98%,30.16%,21.09%,100.00%,0.00%,False
2022-07-04,0.00%,34.85%,14.12%,30.03%,20.99%,100.00%,0.00%,False
2022-07-05,0.00%,35.10%,14.15%,29.89%,20.86%,100.00%,0.00%,False
2022-07-06,0.00%,35.08%,14.06%,29.96%,20.89%,100.00%,0.00%,False
2022-07-07,0.00%,35.33%,14.12%,29.78%,20.76%,100.00%,0.00%,False
2022-07-08,0.00%,35.53%,14.17%,29.63%,20.67%,100.00%,0.00%,False
2022-07-11,0.00%,35.48%,14.13%,29.68%,20.71%,100.00%,0.00%,False
2022-07-12,0.00%,35.29%,14.07%,29.83%,20.81%,100.00%,0.00%,False
2022-07-13,0.00%,35.27%,14.05%,29.87%,20.82%,100.00%,0.00%,False
2022-07-14,0.00%,35.24%,13.95%,29.93%,20.88%,100.00%,0.00%,False
2022-07-15,0.00%,35.55%,13.90%,29.79%,20.76%,100.00%,0.00%,False
2022-07-18,0.00%,35.87%,14.08%,29.50%,20.56%,100.00%,0.00%,False
2022-07-19,0.00%,35.65%,14.01%,29.67%,20.67%,100.00%,0.00%,False
2022-07-20,0.00%,36.03%,14.25%,29.29%,20.43%,100.00%,0.00%,False
2022-07-21,0.00%,36.21%,14.24%,29.20%,20.36%,100.00%,0.00%,False
2022-07-22,0.00%,36.26%,14.27%,29.16%,20.31%,100.00%,0.00%,False
2022-07-25,0.00%,36.19%,14.20%,29.25%,20.36%,100.00%,0.00%,False
2022-07-26,0.00%,36.06%,14.24%,29.30%,20.40%,100.00%,0.00%,False
2022-07-27,0.00%,36.09%,14.23%,29.29%,20.39%,100.00%,0.00%,False
2022-07-28,0.00%,36.22%,14.37%,29.13%,20.28%,100.00%,0.00%,False
2022-07-29,0.00%,35.00%,14.00%,30.00%,21.00%,100.00%,0.00%,True
2022-08-01,0.00%,35.05%,14.03%,29.94%,20.98%,100.00%,0.00%,False
2022-08-02,0.00%,35.01%,14.00%,29.99%,21.00%,100.00%,0.00%,False
2022-08-03,0.00%,35.17%,13.97%,29.91%,20.95%,100.00%,0.00%,False
2022-08-04,0.00%,35.46%,14.03%,29.71%,20.80%,100.00%,0.00%,False
2022-08-05,0.00%,35.50%,14.05%,29.68%,20.77%,100.00%,0.00%,False
2022-08-08,0.00%,35.49%,14.03%,29.69%,20.79%,100.00%,0.00%,False
2022-08-09,0.00%,35.44%,14.02%,29.73%,20.81%,100.00%,0.00%,False
2022-08-10,0.00%,35.21%,14.00%,29.88%,20.92%,100.00%,0.00%,False
2022-08-11,0.00%,35.62%,14.18%,29.53%,20.67%,100.00%,0.00%,False
2022-08-12,0.00%,35.57%,14.18%,29.55%,20.70%,100.00%,0.00%,False
2022-08-16,0.00%,35.87%,14.30%,29.32%,20.51%,100.00%,0.00%,False
2022-08-17,0.00%,35.82%,14.36%,29.31%,20.51%,100.00%,0.00%,False
2022-08-18,0.00%,35.74%,14.27%,29.41%,20.58%,100.00%,0.00%,False
2022-08-19,0.00%,35.76%,14.28%,29.39%,20.57%,100.00%,0.00%,False
2022-08-22,0.00%,35.56%,14.17%,29.56%,20.71%,100.00%,0.00%,False
2022-08-23,0.00%,35.27%,14.01%,29.82%,20.91%,100.00%,0.00%,False
2022-08-24,0.00%,35.32%,14.00%,29.80%,20.89%,100.00%,0.00%,False
2022-08-25,0.00%,35.49%,14.12%,29.59%,20.79%,100.00%,0.00%,False
2022-08-26,0.00%,35.51%,14.16%,29.56%,20.77%,100.00%,0.00%,False
2022-08-29,0.00%,35.01%,13.82%,30.04%,21.14%,100.00%,0.00%,False
2022-08-30,0.00%,35.13%,13.84%,29.96%,21.07%,100.00%,0.00%,False
2022-08-31,0.00%,35.00%,14.00%,30.00%,21.00%,100.00%,0.00%,True
2022-09-01,0.00%,34.71%,13.84%,30.26%,21.19%,100.00%,0.00%,False
2022-09-02,0.00%,34.85%,13.90%,30.15%,21.09%,100.00%,0.00%,False
2022-09-05,0.00%,34.81%,13.82%,30.25%,21.12%,100.00%,0.00%,False
2022-09-06,0.00%,34.88%,13.84%,30.18%,21.10%,100.00%,0.00%,False
2022-09-07,0.00%,34.71%,13.77%,30.33%,21.20%,100.00%,0.00%,False
2022-09-08,0.00%,34.90%,13.96%,30.12%,21.02%,100.00%,0.00%,False
2022-09-13,0.00%,35.44%,14.21%,29.65%,20.69%,100.00%,0.00%,False
2022-09-14,0.00%,34.93%,13.83%,30.17%,21.07%,100.00%,0.00%,False
2022-09-15,0.00%,34.97%,13.84%,30.13%,21.06%,100.00%,0.00%,False
2022-09-16,0.00%,34.68%,13.69%,30.38%,21.25%,100.00%,0.00%,False
2022-09-19,0.00%,34.53%,13.68%,30.49%,21.31%,100.00%,0.00%,False
2022-09-20,0.00%,34.69%,13.79%,30.32%,21.20%,100.00%,0.00%,False
2022-09-21,0.00%,34.57%,13.66%,30.46%,21.31%,100.00%,0.00%,False
2022-09-22,0.00%,34.45%,13.48%,30.61%,21.46%,100.00%,0.00%,False
2022-09-23,0.00%,34.24%,13.45%,30.74%,21.57%,100.00%,0.00%,False
2022-09-26,0.00%,34.06%,13.26%,30.92%,21.77%,100.00%,0.00%,False
2022-09-27,0.00%,34.16%,13.31%,30.85%,21.67%,100.00%,0.00%,False
2022-09-28,0.00%,33.96%,13.17%,31.06%,21.81%,100.00%,0.00%,False
2022-09-29,0.00%,34.10%,13.32%,30.88%,21.70%,100.00%,0.00%,False
2022-09-30,0.00%,35.00%,14.00%,30.00%,21.00%,100.00%,0.00%,True
2022-10-04,0.00%,35.25%,14.13%,29.80%,20.82%,100.00%,0.00%,False
2022-10-05,0.00%,35.22%,14.31%,29.70%,20.76%,100.00%,0.00%,False
2022-10-06,0.00%,35.32%,14.34%,29.63%,20.71%,100.00%,0.00%,False
2022-10-07,0.00%,35.26%,14.16%,29.76%,20.82%,100.00%,0.00%,False
2022-10-11,0.00%,34.83%,13.87%,30.18%,21.12%,100.00%,0.00%,False
2022-10-12,0.00%,34.79%,13.92%,30.20%,21.10%,100.00%,0.00%,False
2022-10-13,0.00%,34.58%,13.85%,30.35%,21.22%,100.00%,0.00%,False
2022-10-14,0.00%,35.02%,14.11%,29.93%,20.93%,100.00%,0.00%,False
2022-10-17,0.00%,34.83%,13.92%,30.17%,21.09%,100.00%,0.00%,False
2022-10-18,0.00%,35.24%,14.20%,29.75%,20.81%,100.00%,0.00%,False
2022-10-19,0.00%,35.15%,14.21%,29.79%,20.85%,100.00%,0.00%,False
2022-10-20,0.00%,34.96%,14.11%,29.96%,20.98%,100.00%,0.00%,False
2022-10-21,0.00%,35.04%,14.00%,29.95%,21.01%,100.00%,0.00%,False
2022-10-24,0.00%,35.44%,14.23%,29.61%,20.73%,100.00%,0.00%,False
2022-10-25,0.00%,35.42%,14.36%,29.55%,20.67%,100.00%,0.00%,False
2022-10-26,0.00%,35.37%,14.41%,29.55%,20.66%,100.00%,0.00%,False
2022-10-27,0.00%,35.43%,14.48%,29.49%,20.61%,100.00%,0.00%,False
2022-10-28,0.00%,34.94%,14.38%,29.84%,20.84%,100.00%,0.00%,False
2022-10-31,21.00%,35.00%,14.00%,30.00%,0.00%,100.00%,21.00%,True
2022-11-01,21.01%,35.03%,13.99%,29.97%,0.00%,100.00%,21.01%,False
2022-11-02,20.99%,34.92%,13.95%,30.15%,0.00%,100.00%,20.99%,False
2022-11-03,20.98%,34.66%,13.79%,30.57%,0.00%,100.00%,20.98%,False
2022-11-04,21.01%,34.60%,13.71%,30.68%,0.00%,100.00%,21.01%,False
2022-11-07,21.16%,34.48%,13.79%,30.57%,0.00%,100.00%,21.16%,False
2022-11-08,21.48%,34.40%,13.81%,30.31%,0.00%,100.00%,21.48%,False
2022-11-09,21.40%,34.42%,13.86%,30.32%,0.00%,100.00%,21.40%,False
2022-11-10,21.29%,34.33%,13.75%,30.63%,0.00%,100.00%,21.29%,False
2022-11-11,21.79%,34.42%,14.09%,29.70%,0.00%,100.00%,21.79%,False
2022-11-14,21.55%,34.59%,14.08%,29.78%,0.00%,100.00%,21.55%,False
2022-11-15,22.06%,34.38%,13.98%,29.58%,0.00%,100.00%,22.06%,False
2022-11-16,21.93%,34.54%,14.02%,29.51%,0.00%,100.00%,21.93%,False
2022-11-17,21.78%,34.54%,14.01%,29.68%,0.00%,100.00%,21.78%,False
2022-11-18,21.65%,34.53%,13.98%,29.83%,0.00%,100.00%,21.65%,False
2022-11-21,21.25%,34.72%,14.08%,29.95%,0.00%,100.00%,21.25%,False
2022-11-22,21.11%,34.65%,14.13%,30.10%,0.00%,100.00%,21.11%,False
2022-11-23,21.41%,34.60%,14.17%,29.82%,0.00%,100.00%,21.41%,False
2022-11-24,21.65%,34.45%,14.20%,29.70%,0.00%,100.00%,21.65%,False
2022-11-25,21.45%,34.49%,14.26%,29.81%,0.00%,100.00%,21.45%,False
2022-11-28,21.13%,34.50%,14.27%,30.11%,0.00%,100.00%,21.13%,False
2022-11-29,21.48%,34.35%,14.15%,30.02%,0.00%,100.00%,21.48%,False
2022-11-30,21.00%,35.00%,14.00%,30.00%,0.00%,100.00%,21.00%,True
2022-12-01,21.13%,35.14%,14.20%,29.53%,0.00%,100.00%,21.13%,False
2022-12-02,20.84%,35.11%,14.26%,29.78%,0.00%,100.00%,20.84%,False
2022-12-05,21.00%,34.90%,14.26%,29.84%,0.00%,100.00%,21.00%,False
2022-12-06,20.75%,35.07%,14.13%,30.05%,0.00%,100.00%,20.75%,False
2022-12-07,20.80%,34.90%,14.03%,30.27%,0.00%,100.00%,20.80%,False
2022-12-08,20.86%,34.77%,14.02%,30.34%,0.00%,100.00%,20.86%,False
2022-12-09,20.96%,34.80%,14.08%,30.16%,0.00%,100.00%,20.96%,False
2022-12-12,20.82%,34.79%,14.02%,30.36%,0.00%,100.00%,20.82%,False
2022-12-13,20.79%,34.83%,14.18%,30.21%,0.00%,100.00%,20.79%,False
2022-12-14,21.05%,34.82%,14.18%,29.95%,0.00%,100.00%,21.05%,False
2022-12-15,20.84%,34.77%,14.18%,30.21%,0.00%,100.00%,20.84%,False
2022-12-16,20.86%,34.53%,13.99%,30.62%,0.00%,100.00%,20.86%,False
2022-12-19,20.96%,34.42%,13.89%,30.73%,0.00%,100.00%,20.96%,False
2022-12-20,20.86%,34.14%,13.84%,31.15%,0.00%,100.00%,20.86%,False
2022-12-21,20.88%,34.11%,13.97%,31.04%,0.00%,100.00%,20.88%,False
2022-12-22,21.18%,34.07%,14.01%,30.74%,0.00%,100.00%,21.18%,False
2022-12-23,20.71%,33.96%,14.03%,31.30%,0.00%,100.00%,20.71%,False
2022-12-26,21.00%,33.79%,14.05%,31.15%,0.00%,100.00%,21.00%,False
2022-12-27,21.20%,33.77%,14.05%,30.98%,0.00%,100.00%,21.20%,False
2022-12-28,20.87%,33.61%,14.11%,31.40%,0.00%,100.00%,20.87%,False
2022-12-29,21.00%,35.00%,14.00%,30.00%,-0.00%,100.00%,21.00%,True
2023-01-02,20.80%,35.10%,14.15%,29.95%,-0.00%,100.00%,20.80%,False
2023-01-03,20.79%,35.23%,14.14%,29.84%,-0.00%,100.00%,20.79%,False
2023-01-04,20.87%,35.31%,14.04%,29.79%,-0.00%,100.00%,20.87%,False
2023-01-05,20.64%,35.42%,14.12%,29.82%,-0.00%,100.00%,20.64%,False
2023-01-06,21.03%,35.24%,13.97%,29.75%,-0.00%,100.00%,21.03%,False
2023-01-09,21.14%,35.33%,14.11%,29.42%,-0.00%,100.00%,21.14%,False
2023-01-10,20.82%,35.53%,14.10%,29.55%,-0.00%,100.00%,20.82%,False
2023-01-11,21.12%,35.49%,14.09%,29.30%,-0.00%,100.00%,21.12%,False
2023-01-12,21.06%,35.66%,14.17%,29.11%,-0.00%,100.00%,21.06%,False
2023-01-13,20.95%,35.74%,14.18%,29.13%,-0.00%,100.00%,20.95%,False
2023-01-16,21.03%,35.77%,14.20%,29.00%,-0.00%,100.00%,21.03%,False
2023-01-17,20.74%,35.83%,14.25%,29.18%,-0.00%,100.00%,20.74%,False
2023-01-18,20.79%,35.83%,14.25%,29.13%,-0.00%,100.00%,20.79%,False
2023-01-19,20.94%,35.68%,14.05%,29.33%,-0.00%,100.00%,20.94%,False
2023-01-20,21.00%,35.72%,13.99%,29.28%,-0.00%,100.00%,21.00%,False
2023-01-25,21.10%,36.02%,14.08%,28.80%,-0.00%,100.00%,21.10%,False
2023-01-26,21.21%,36.15%,14.06%,28.58%,-0.00%,100.00%,21.21%,False
2023-01-27,21.14%,36.30%,14.09%,28.48%,-0.00%,100.00%,21.14%,False
2023-01-30,20.98%,36.29%,14.14%,28.59%,-0.00%,100.00%,20.98%,False
2023-01-31,21.00%,35.00%,14.00%,30.00%,0.00%,100.00%,21.00%,True
2023-02-01,21.23%,35.05%,14.02%,29.70%,0.00%,100.00%,21.23%,False
2023-02-02,21.41%,35.24%,14.05%,29.30%,0.00%,100.00%,21.41%,False
2023-02-03,21.37%,35.45%,14.04%,29.15%,0.00%,100.00%,21.37%,False
2023-02-06,21.22%,35.55%,13.98%,29.25%,0.00%,100.00%,21.22%,False
2023-02-07,21.56%,35.46%,13.90%,29.08%,0.00%,100.00%,21.56%,False
2023-02-08,21.59%,35.77%,13.89%,28.74%,0.00%,100.00%,21.59%,False
2023-02-09,21.90%,35.49%,13.82%,28.79%,0.00%,100.00%,21.90%,False
2023-02-10,21.76%,35.46%,13.74%,29.03%,0.00%,100.00%,21.76%,False
2023-02-13,21.78%,35.45%,13.75%,29.03%,0.00%,100.00%,21.78%,False
2023-02-14,21.88%,35.49%,13.83%,28.80%,0.00%,100.00%,21.88%,False
2023-02-15,21.59%,35.66%,13.83%,28.92%,0.00%,100.00%,21.59%,False
2023-02-16,22.13%,35.72%,13.72%,28.43%,0.00%,100.00%,22.13%,False
2023-02-17,21.91%,35.69%,13.63%,28.77%,0.00%,100.00%,21.91%,False
2023-02-20,22.43%,35.43%,13.56%,28.58%,0.00%,100.00%,22.43%,False
2023-02-21,22.57%,35.35%,13.51%,28.57%,0.00%,100.00%,22.57%,False
2023-02-22,22.24%,35.32%,13.49%,28.95%,0.00%,100.00%,22.24%,False
2023-02-23,22.29%,35.38%,13.47%,28.87%,0.00%,100.00%,22.29%,False
2023-02-24,22.10%,35.44%,13.50%,28.97%,0.00%,100.00%,22.10%,False
2023-02-27,22.26%,35.38%,13.38%,28.97%,0.00%,100.00%,22.26%,False
2023-02-28,21.00%,35.00%,14.00%,30.00%,0.00%,100.00%,21.00%,True
2023-03-02,20.91%,34.89%,13.95%,30.26%,0.00%,100.00%,20.91%,False
2023-03-03,21.34%,34.65%,13.97%,30.04%,0.00%,100.00%,21.34%,False
2023-03-06,21.54%,34.79%,14.04%,29.63%,0.00%,100.00%,21.54%,False
2023-03-07,21.51%,34.79%,14.05%,29.66%,0.00%,100.00%,21.51%,False
2023-03-08,21.63%,34.75%,13.87%,29.75%,0.00%,100.00%,21.63%,False
2023-03-09,21.45%,34.86%,13.90%,29.79%,0.00%,100.00%,21.45%,False
2023-03-10,21.25%,34.78%,13.74%,30.23%,0.00%,100.00%,21.25%,False
2023-03-13,21.40%,34.57%,13.82%,30.21%,0.00%,100.00%,21.40%,False
2023-03-14,20.85%,34.68%,13.78%,30.68%,0.00%,100.00%,20.85%,False
2023-03-15,21.28%,34.73%,13.80%,30.19%,0.00%,100.00%,21.28%,False
2023-03-16,21.23%,34.89%,13.70%,30.19%,0.00%,100.00%,21.23%,False
2023-03-17,21.36%,35.04%,13.76%,29.85%,0.00%,100.00%,21.36%,False
2023-03-20,21.47%,34.98%,13.56%,29.99%,0.00%,100.00%,21.47%,False
2023-03-21,21.39%,35.03%,13.71%,29.87%,0.00%,100.00%,21.39%,False
2023-03-22,21.52%,35.11%,13.77%,29.59%,0.00%,100.00%,21.52%,False
2023-03-23,21.67%,34.80%,13.70%,29.82%,0.00%,100.00%,21.67%,False
2023-03-24,21.79%,34.91%,13.60%,29.69%,0.00%,100.00%,21.79%,False
2023-03-27,21.78%,34.99%,13.68%,29.55%,0.00%,100.00%,21.78%,False
2023-03-28,21.83%,34.92%,13.68%,29.57%,0.00%,100.00%,21.83%,False
2023-03-29,22.08%,34.85%,13.64%,29.43%,0.00%,100.00%,22.08%,False
2023-03-30,22.21%,34.89%,13.68%,29.22%,0.00%,100.00%,22.21%,False
2023-03-31,21.00%,35.00%,14.00%,30.00%,0.00%,100.00%,21.00%,True
2023-04-03,20.99%,35.16%,14.05%,29.79%,0.00%,100.00%,20.99%,False
2023-04-04,20.97%,35.17%,14.12%,29.74%,0.00%,100.00%,20.97%,False
2023-04-05,21.36%,35.01%,13.99%,29.63%,0.00%,100.00%,21.36%,False
2023-04-06,21.35%,34.83%,14.00%,29.82%,0.00%,100.00%,21.35%,False
2023-04-07,21.75%,34.85%,13.91%,29.50%,0.00%,100.00%,21.75%,False
2023-04-10,22.23%,34.67%,13.81%,29.30%,0.00%,100.00%,22.23%,False
2023-04-11,22.43%,34.72%,13.77%,29.08%,0.00%,100.00%,22.43%,False
2023-04-12,22.08%,34.85%,13.82%,29.25%,0.00%,100.00%,22.08%,False
2023-04-13,22.16%,34.66%,13.83%,29.36%,0.00%,100.00%,22.16%,False
2023-04-14,22.31%,34.64%,13.88%,29.16%,0.00%,100.00%,22.31%,False
2023-04-17,22.31%,34.74%,13.86%,29.09%,0.00%,100.00%,22.31%,False
2023-04-18,22.27%,34.80%,13.87%,29.06%,0.00%,100.00%,22.27%,False
2023-04-19,22.13%,34.89%,13.86%,29.11%,0.00%,100.00%,22.13%,False
2023-04-20,21.63%,35.08%,13.97%,29.32%,0.00%,100.00%,21.63%,False
2023-04-21,21.32%,35.21%,13.98%,29.49%,0.00%,100.00%,21.32%,False
2023-04-24,21.01%,35.31%,14.01%,29.67%,0.00%,100.00%,21.01%,False
2023-04-25,20.83%,35.26%,14.11%,29.80%,0.00%,100.00%,20.83%,False
2023-04-26,20.83%,35.28%,14.02%,29.87%,0.00%,100.00%,20.83%,False
2023-04-27,21.40%,35.00%,13.89%,29.72%,0.00%,100.00%,21.40%,False
2023-04-28,0.00%,35.00%,14.00%,30.00%,21.00%,100.00%,0.00%,True
2023-05-02,0.00%,35.18%,14.06%,29.85%,20.91%,100.00%,0.00%,False
2023-05-03,0.00%,35.00%,13.99%,30.00%,21.00%,100.00%,0.00%,False
2023-05-04,0.00%,34.79%,13.94%,30.17%,21.10%,100.00%,0.00%,False
2023-05-08,0.00%,35.03%,13.99%,30.00%,20.98%,100.00%,0.00%,False
2023-05-09,0.00%,35.06%,13.98%,29.99%,20.98%,100.00%,0.00%,False
2023-05-10,0.00%,34.96%,13.98%,30.05%,21.02%,100.00%,0.00%,False
2023-05-11,0.00%,35.08%,14.00%,29.97%,20.95%,100.00%,0.00%,False
2023-05-12,0.00%,35.17%,13.96%,29.94%,20.93%,100.00%,0.00%,False
2023-05-15,0.00%,35.18%,13.96%,29.93%,20.94%,100.00%,0.00%,False
2023-05-16,0.00%,35.26%,13.91%,29.92%,20.91%,100.00%,0.00%,False
2023-05-17,0.00%,35.35%,13.86%,29.90%,20.90%,100.00%,0.00%,False
2023-05-19,0.00%,35.76%,14.01%,29.56%,20.67%,100.00%,0.00%,False
2023-05-22,0.00%,35.71%,13.97%,29.61%,20.70%,100.00%,0.00%,False
2023-05-23,0.00%,35.73%,13.99%,29.59%,20.70%,100.00%,0.00%,False
2023-05-25,0.00%,35.87%,13.81%,29.60%,20.72%,100.00%,0.00%,False
2023-05-26,0.00%,35.98%,13.81%,29.52%,20.68%,100.00%,0.00%,False
2023-05-30,0.00%,36.44%,13.89%,29.21%,20.46%,100.00%,0.00%,False
2023-05-31,0.00%,35.00%,14.00%,30.00%,21.00%,100.00%,0.00%,True
2023-06-01,0.00%,34.90%,14.02%,30.05%,21.04%,100.00%,0.00%,False
2023-06-02,0.00%,35.00%,14.10%,29.95%,20.96%,100.00%,0.00%,False
2023-06-05,0.00%,35.02%,14.22%,29.86%,20.90%,100.00%,0.00%,False
2023-06-07,0.00%,34.98%,14.23%,29.89%,20.90%,100.00%,0.00%,False
2023-06-08,0.00%,34.73%,14.24%,30.02%,21.02%,100.00%,0.00%,False
2023-06-09,0.00%,34.92%,14.25%,29.91%,20.92%,100.00%,0.00%,False
2023-06-12,0.00%,34.89%,14.31%,29.89%,20.91%,100.00%,0.00%,False
2023-06-13,0.00%,34.96%,14.40%,29.80%,20.84%,100.00%,0.00%,False
2023-06-14,0.00%,35.02%,14.42%,29.74%,20.82%,100.00%,0.00%,False
2023-06-15,0.00%,35.08%,14.40%,29.71%,20.80%,100.00%,0.00%,False
2023-06-16,0.00%,35.16%,14.53%,29.60%,20.72%,100.00%,0.00%,False
2023-06-19,0.00%,35.14%,14.48%,29.64%,20.74%,100.00%,0.00%,False
2023-06-20,0.00%,35.09%,14.47%,29.68%,20.76%,100.00%,0.00%,False
2023-06-21,0.00%,35.14%,14.43%,29.68%,20.76%,100.00%,0.00%,False
2023-06-22,0.00%,35.01%,14.38%,29.78%,20.83%,100.00%,0.00%,False
2023-06-23,0.00%,35.21%,14.35%,29.68%,20.77%,100.00%,0.00%,False
2023-06-26,0.00%,35.21%,14.32%,29.70%,20.77%,100.00%,0.00%,False
2023-06-27,0.00%,35.01%,14.34%,29.81%,20.84%,100.00%,0.00%,False
2023-06-28,0.00%,35.15%,14.38%,29.70%,20.77%,100.00%,0.00%,False
2023-06-29,0.00%,35.31%,14.36%,29.63%,20.71%,100.00%,0.00%,False
2023-06-30,0.00%,35.00%,14.00%,30.00%,21.00%,100.00%,0.00%,True
2023-07-07,0.00%,34.77%,14.06%,30.11%,21.07%,100.00%,0.00%,False
2023-07-10,0.00%,34.69%,14.01%,30.17%,21.13%,100.00%,0.00%,False
2023-07-14,0.00%,35.11%,14.20%,29.84%,20.85%,100.00%,0.00%,False
2023-07-17,0.00%,35.06%,14.19%,29.88%,20.87%,100.00%,0.00%,False
2023-07-19,0.00%,35.17%,14.29%,29.76%,20.78%,100.00%,0.00%,False
2023-07-20,0.00%,35.09%,14.31%,29.80%,20.80%,100.00%,0.00%,False
2023-07-21,0.00%,35.04%,14.28%,29.85%,20.83%,100.00%,0.00%,False
2023-07-24,0.00%,35.02%,14.27%,29.86%,20.85%,100.00%,0.00%,False
2023-07-26,0.00%,34.92%,14.38%,29.86%,20.84%,100.00%,0.00%,False
