Date,069500.KS mkt val,114260.KS mkt val,133690.KS mkt val,143850.KS mkt val,153130.KS mkt val,157450.KS mkt val,229200.KS mkt val,cash_rem,port_val
2017-12-04,49.79%,0.00%,0.00%,0.00%,0.00%,0.00%,50.21%,0.00%,100.00%
2017-12-05,50.45%,0.00%,0.00%,0.00%,0.00%,0.00%,49.55%,0.00%,100.00%
2017-12-06,50.40%,0.00%,0.00%,0.00%,0.00%,0.00%,49.60%,0.00%,100.00%
2017-12-07,50.82%,0.00%,0.00%,0.00%,0.00%,0.00%,49.18%,0.00%,100.00%
2017-12-08,51.16%,0.00%,0.00%,0.00%,0.00%,0.00%,48.84%,0.00%,100.00%
2017-12-11,50.32%,0.00%,0.00%,0.00%,0.00%,0.00%,49.68%,0.00%,100.00%
2017-12-12,50.48%,0.00%,0.00%,0.00%,0.00%,0.00%,49.52%,0.00%,100.00%
2017-12-13,50.41%,0.00%,0.00%,0.00%,0.00%,0.00%,49.59%,0.00%,100.00%
2017-12-14,50.26%,0.00%,0.00%,0.00%,0.00%,0.00%,49.74%,0.00%,100.00%
2017-12-15,50.57%,0.00%,0.00%,0.00%,0.00%,0.00%,49.43%,0.00%,100.00%
2017-12-18,50.82%,0.00%,0.00%,0.00%,0.00%,0.00%,49.18%,0.00%,100.00%
2017-12-19,50.83%,0.00%,0.00%,0.00%,0.00%,0.00%,49.17%,0.00%,100.00%
2017-12-21,51.12%,0.00%,0.00%,0.00%,0.00%,0.00%,48.88%,0.00%,100.00%
2017-12-22,50.20%,0.00%,0.00%,0.00%,0.00%,0.00%,49.80%,0.00%,100.00%
2017-12-26,49.95%,0.00%,0.00%,0.00%,0.00%,0.00%,50.05%,0.00%,100.00%
2017-12-27,48.92%,0.00%,0.00%,0.00%,0.00%,0.00%,51.08%,0.00%,100.00%
2017-12-28,50.00%,0.00%,0.00%,0.00%,0.00%,0.00%,50.00%,0.00%,100.00%
2018-01-02,49.74%,0.00%,0.00%,0.00%,0.00%,0.00%,50.26%,0.00%,100.00%
2018-01-03,49.45%,0.00%,0.00%,0.00%,0.00%,0.00%,50.55%,0.00%,100.00%
2018-01-04,49.84%,0.00%,0.00%,0.00%,0.00%,0.00%,50.16%,0.00%,100.00%
2018-01-05,49.32%,0.00%,0.00%,0.00%,0.00%,0.00%,50.68%,0.00%,100.00%
2018-01-08,48.76%,0.00%,0.00%,0.00%,0.00%,0.00%,51.24%,0.00%,100.00%
2018-01-09,48.89%,0.00%,0.00%,0.00%,0.00%,0.00%,51.11%,0.00%,100.00%
2018-01-10,48.69%,0.00%,0.00%,0.00%,0.00%,0.00%,51.31%,0.00%,100.00%
2018-01-11,47.68%,0.00%,0.00%,0.00%,0.00%,0.00%,52.32%,0.00%,100.00%
2018-01-12,46.52%,0.00%,0.00%,0.00%,0.00%,0.00%,53.48%,0.00%,100.00%
2018-01-15,45.79%,0.00%,0.00%,0.00%,0.00%,0.00%,54.21%,0.00%,100.00%
2018-01-16,45.85%,0.00%,0.00%,0.00%,0.00%,0.00%,54.15%,0.00%,100.00%
2018-01-17,46.51%,0.00%,0.00%,0.00%,0.00%,0.00%,53.49%,0.00%,100.00%
2018-01-18,46.19%,0.00%,0.00%,0.00%,0.00%,0.00%,53.81%,0.00%,100.00%
2018-01-19,47.17%,0.00%,0.00%,0.00%,0.00%,0.00%,52.83%,0.00%,100.00%
2018-01-22,47.28%,0.00%,0.00%,0.00%,0.00%,0.00%,52.72%,0.00%,100.00%
2018-01-23,46.60%,0.00%,0.00%,0.00%,0.00%,0.00%,53.40%,0.00%,100.00%
2018-01-24,46.84%,0.00%,0.00%,0.00%,0.00%,0.00%,53.16%,0.00%,100.00%
2018-01-25,47.08%,0.00%,0.00%,0.00%,0.00%,0.00%,52.92%,0.00%,100.00%
2018-01-26,46.83%,0.00%,0.00%,0.00%,0.00%,0.00%,53.17%,0.00%,100.00%
2018-01-29,46.38%,0.00%,0.00%,0.00%,0.00%,0.00%,53.62%,0.00%,100.00%
2018-01-30,46.28%,0.00%,0.00%,0.00%,0.00%,0.00%,53.72%,0.00%,100.00%
2018-01-31,50.00%,0.00%,0.00%,0.00%,0.00%,0.00%,50.00%,0.00%,100.00%
2018-02-01,50.59%,0.00%,0.00%,0.00%,0.00%,0.00%,49.41%,0.00%,100.00%
2018-02-02,50.18%,0.00%,0.00%,0.00%,0.00%,0.00%,49.82%,0.00%,100.00%
2018-02-06,50.71%,0.00%,0.00%,0.00%,0.00%,0.00%,49.29%,0.00%,100.00%
2018-02-07,51.27%,0.00%,0.00%,0.00%,0.00%,0.00%,48.73%,0.00%,100.00%
2018-02-08,50.11%,0.00%,0.00%,0.00%,0.00%,0.00%,49.89%,0.00%,100.00%
2018-02-09,50.41%,0.00%,0.00%,0.00%,0.00%,0.00%,49.59%,0.00%,100.00%
2018-02-12,50.75%,0.00%,0.00%,0.00%,0.00%,0.00%,49.25%,0.00%,100.00%
2018-02-13,51.60%,0.00%,0.00%,0.00%,0.00%,0.00%,48.40%,0.00%,100.00%
2018-02-14,51.05%,0.00%,0.00%,0.00%,0.00%,0.00%,48.95%,0.00%,100.00%
2018-02-19,50.16%,0.00%,0.00%,0.00%,0.00%,0.00%,49.84%,0.00%,100.00%
2018-02-20,50.49%,0.00%,0.00%,0.00%,0.00%,0.00%,49.51%,0.00%,100.00%
2018-02-21,50.20%,0.00%,0.00%,0.00%,0.00%,0.00%,49.80%,0.00%,100.00%
2018-02-22,50.24%,0.00%,0.00%,0.00%,0.00%,0.00%,49.76%,0.00%,100.00%
2018-02-23,50.47%,0.00%,0.00%,0.00%,0.00%,0.00%,49.53%,0.00%,100.00%
2018-02-26,50.42%,0.00%,0.00%,0.00%,0.00%,0.00%,49.58%,0.00%,100.00%
2018-02-27,50.40%,0.00%,0.00%,0.00%,0.00%,0.00%,49.60%,0.00%,100.00%
2018-02-28,50.00%,0.00%,0.00%,0.00%,0.00%,0.00%,50.00%,0.00%,100.00%
2018-03-06,49.52%,0.00%,0.00%,0.00%,0.00%,0.00%,50.48%,0.00%,100.00%
2018-03-07,50.25%,0.00%,0.00%,0.00%,0.00%,0.00%,49.75%,0.00%,100.00%
2018-03-08,50.06%,0.00%,0.00%,0.00%,0.00%,0.00%,49.94%,0.00%,100.00%
2018-03-09,50.03%,0.00%,0.00%,0.00%,0.00%,0.00%,49.97%,0.00%,100.00%
2018-03-12,49.50%,0.00%,0.00%,0.00%,0.00%,0.00%,50.50%,0.00%,100.00%
2018-03-13,49.69%,0.00%,0.00%,0.00%,0.00%,0.00%,50.31%,0.00%,100.00%
2018-03-14,49.64%,0.00%,0.00%,0.00%,0.00%,0.00%,50.36%,0.00%,100.00%
2018-03-15,49.72%,0.00%,0.00%,0.00%,0.00%,0.00%,50.28%,0.00%,100.00%
2018-03-16,49.55%,0.00%,0.00%,0.00%,0.00%,0.00%,50.45%,0.00%,100.00%
2018-03-19,49.85%,0.00%,0.00%,0.00%,0.00%,0.00%,50.15%,0.00%,100.00%
2018-03-20,49.47%,0.00%,0.00%,0.00%,0.00%,0.00%,50.53%,0.00%,100.00%
2018-03-21,49.67%,0.00%,0.00%,0.00%,0.00%,0.00%,50.33%,0.00%,100.00%
2018-03-22,50.26%,0.00%,0.00%,0.00%,0.00%,0.00%,49.74%,0.00%,100.00%
2018-03-23,51.04%,0.00%,0.00%,0.00%,0.00%,0.00%,48.96%,0.00%,100.00%
2018-03-26,50.24%,0.00%,0.00%,0.00%,0.00%,0.00%,49.76%,0.00%,100.00%
2018-03-27,50.39%,0.00%,0.00%,0.00%,0.00%,0.00%,49.61%,0.00%,100.00%
2018-03-28,50.30%,0.00%,0.00%,0.00%,0.00%,0.00%,49.70%,0.00%,100.00%
2018-03-29,49.85%,0.00%,0.00%,0.00%,0.00%,0.00%,50.15%,0.00%,100.00%
2018-03-30,50.00%,0.00%,0.00%,0.00%,0.00%,0.00%,50.00%,0.00%,100.00%
2018-04-02,50.21%,0.00%,0.00%,0.00%,0.00%,0.00%,49.79%,0.00%,100.00%
2018-04-03,49.91%,0.00%,0.00%,0.00%,0.00%,0.00%,50.09%,0.00%,100.00%
2018-04-04,49.79%,0.00%,0.00%,0.00%,0.00%,0.00%,50.21%,0.00%,100.00%
2018-04-05,49.88%,0.00%,0.00%,0.00%,0.00%,0.00%,50.12%,0.00%,100.00%
2018-04-06,49.83%,0.00%,0.00%,0.00%,0.00%,0.00%,50.17%,0.00%,100.00%
2018-04-09,49.70%,0.00%,0.00%,0.00%,0.00%,0.00%,50.30%,0.00%,100.00%
2018-04-10,49.75%,0.00%,0.00%,0.00%,0.00%,0.00%,50.25%,0.00%,100.00%
2018-04-11,49.59%,0.00%,0.00%,0.00%,0.00%,0.00%,50.41%,0.00%,100.00%
2018-04-12,49.93%,0.00%,0.00%,0.00%,0.00%,0.00%,50.07%,0.00%,100.00%
2018-04-13,49.81%,0.00%,0.00%,0.00%,0.00%,0.00%,50.19%,0.00%,100.00%
2018-04-16,49.82%,0.00%,0.00%,0.00%,0.00%,0.00%,50.18%,0.00%,100.00%
2018-04-17,49.81%,0.00%,0.00%,0.00%,0.00%,0.00%,50.19%,0.00%,100.00%
2018-04-18,50.28%,0.00%,0.00%,0.00%,0.00%,0.00%,49.72%,0.00%,100.00%
2018-04-19,50.72%,0.00%,0.00%,0.00%,0.00%,0.00%,49.28%,0.00%,100.00%
2018-04-20,50.62%,0.00%,0.00%,0.00%,0.00%,0.00%,49.38%,0.00%,100.00%
2018-04-23,51.05%,0.00%,0.00%,0.00%,0.00%,0.00%,48.95%,0.00%,100.00%
2018-04-24,51.21%,0.00%,0.00%,0.00%,0.00%,0.00%,48.79%,0.00%,100.00%
2018-04-25,51.15%,0.00%,0.00%,0.00%,0.00%,0.00%,48.85%,0.00%,100.00%
2018-04-26,51.03%,0.00%,0.00%,0.00%,0.00%,0.00%,48.97%,0.00%,100.00%
2018-04-27,50.69%,0.00%,0.00%,0.00%,0.00%,0.00%,49.31%,0.00%,100.00%
2018-04-30,0.00%,10.00%,35.00%,35.00%,10.00%,10.00%,0.00%,0.00%,100.00%
2018-05-02,0.00%,9.99%,35.31%,34.69%,10.00%,10.00%,0.00%,0.00%,100.00%
2018-05-03,0.00%,10.05%,35.25%,34.58%,10.06%,10.06%,0.00%,0.00%,100.00%
2018-05-04,0.00%,10.07%,35.07%,34.67%,10.09%,10.09%,0.00%,0.00%,100.00%
2018-05-08,0.00%,9.89%,35.68%,34.58%,9.92%,9.92%,0.00%,0.00%,100.00%
2018-05-09,0.00%,9.90%,35.61%,34.65%,9.92%,9.92%,0.00%,0.00%,100.00%
2018-05-10,0.00%,9.83%,35.73%,34.76%,9.84%,9.84%,0.00%,0.00%,100.00%
2018-05-11,0.00%,9.82%,35.59%,34.91%,9.84%,9.84%,0.00%,0.00%,100.00%
2018-05-14,0.00%,9.76%,35.59%,35.06%,9.79%,9.79%,0.00%,0.00%,100.00%
2018-05-15,0.00%,9.78%,35.74%,34.88%,9.80%,9.81%,0.00%,0.00%,100.00%
2018-05-16,0.00%,9.82%,35.66%,34.84%,9.84%,9.84%,0.00%,0.00%,100.00%
2018-05-17,0.00%,9.78%,35.78%,34.83%,9.80%,9.80%,0.00%,0.00%,100.00%
2018-05-18,0.00%,9.79%,35.79%,34.83%,9.80%,9.80%,0.00%,0.00%,100.00%
2018-05-21,0.00%,9.76%,35.88%,34.82%,9.77%,9.77%,0.00%,0.00%,100.00%
2018-05-23,0.00%,9.81%,35.64%,34.91%,9.82%,9.82%,0.00%,0.00%,100.00%
2018-05-24,0.00%,9.78%,35.83%,34.83%,9.78%,9.78%,0.00%,0.00%,100.00%
2018-05-25,0.00%,9.76%,35.88%,34.85%,9.76%,9.76%,0.00%,0.00%,100.00%
2018-05-28,0.00%,9.76%,35.90%,34.81%,9.76%,9.76%,0.00%,0.00%,100.00%
2018-05-29,0.00%,9.80%,35.89%,34.73%,9.79%,9.79%,0.00%,0.00%,100.00%
2018-05-30,0.00%,9.83%,35.91%,34.62%,9.82%,9.82%,0.00%,0.00%,100.00%
2018-05-31,0.00%,10.00%,35.00%,35.00%,10.00%,10.00%,0.00%,0.00%,100.00%
2018-06-01,0.00%,10.02%,35.02%,34.94%,10.01%,10.01%,0.00%,0.00%,100.00%
2018-06-04,0.00%,9.92%,35.22%,35.00%,9.93%,9.93%,0.00%,0.00%,100.00%
2018-06-05,0.00%,9.92%,35.21%,35.03%,9.92%,9.92%,0.00%,0.00%,100.00%
2018-06-07,0.00%,9.84%,35.30%,35.17%,9.84%,9.84%,0.00%,0.00%,100.00%
2018-06-08,0.00%,9.88%,35.23%,35.13%,9.88%,9.88%,0.00%,0.00%,100.00%
2018-06-11,0.00%,9.85%,35.22%,35.22%,9.85%,9.85%,0.00%,0.00%,100.00%
2018-06-12,0.00%,9.78%,35.31%,35.24%,9.84%,9.84%,0.00%,0.00%,100.00%
2018-06-14,0.00%,9.77%,35.53%,35.04%,9.83%,9.83%,0.00%,0.00%,100.00%
2018-06-15,0.00%,9.68%,36.06%,34.81%,9.73%,9.73%,0.00%,0.00%,100.00%
2018-06-18,0.00%,9.71%,36.08%,34.72%,9.75%,9.75%,0.00%,0.00%,100.00%
2018-06-19,0.00%,9.76%,36.06%,34.58%,9.80%,9.80%,0.00%,0.00%,100.00%
2018-06-20,0.00%,9.69%,36.21%,34.65%,9.73%,9.73%,0.00%,0.00%,100.00%
2018-06-21,0.00%,9.64%,36.52%,34.50%,9.67%,9.67%,0.00%,0.00%,100.00%
2018-06-22,0.00%,9.72%,36.25%,34.54%,9.75%,9.75%,0.00%,0.00%,100.00%
2018-06-25,0.00%,9.73%,36.28%,34.45%,9.77%,9.77%,0.00%,0.00%,100.00%
2018-06-26,0.00%,9.85%,35.81%,34.59%,9.88%,9.88%,0.00%,0.00%,100.00%
2018-06-27,0.00%,9.82%,36.05%,34.43%,9.85%,9.85%,0.00%,0.00%,100.00%
2018-06-28,0.00%,9.88%,35.89%,34.43%,9.90%,9.90%,0.00%,0.00%,100.00%
2018-06-29,0.00%,10.00%,35.00%,35.00%,10.00%,10.00%,0.00%,0.00%,100.00%
2018-07-02,0.00%,10.05%,35.00%,34.88%,10.04%,10.04%,0.00%,0.00%,100.00%
2018-07-03,0.00%,9.96%,35.24%,34.88%,9.96%,9.96%,0.00%,0.00%,100.00%
2018-07-04,0.00%,10.03%,34.95%,34.96%,10.03%,10.03%,0.00%,0.00%,100.00%
2018-07-05,0.00%,10.03%,35.01%,34.92%,10.02%,10.02%,0.00%,0.00%,100.00%
2018-07-06,0.00%,9.95%,35.15%,35.00%,9.95%,9.94%,0.00%,0.00%,100.00%
2018-07-09,0.00%,9.89%,35.21%,35.14%,9.88%,9.88%,0.00%,0.00%,100.00%
2018-07-10,0.00%,9.81%,35.53%,35.07%,9.80%,9.80%,0.00%,0.00%,100.00%
2018-07-11,0.00%,9.86%,35.41%,35.04%,9.85%,9.84%,0.00%,0.00%,100.00%
2018-07-12,0.00%,9.81%,35.64%,34.97%,9.79%,9.79%,0.00%,0.00%,100.00%
2018-07-13,0.00%,9.72%,35.88%,34.97%,9.71%,9.71%,0.00%,0.00%,100.00%
2018-07-16,0.00%,9.72%,35.95%,34.92%,9.70%,9.70%,0.00%,0.00%,100.00%
2018-07-17,0.00%,9.78%,35.66%,35.02%,9.77%,9.77%,0.00%,0.00%,100.00%
2018-07-18,0.00%,9.68%,36.05%,34.91%,9.68%,9.67%,0.00%,0.00%,100.00%
2018-07-19,0.00%,9.69%,36.03%,34.92%,9.68%,9.68%,0.00%,0.00%,100.00%
2018-07-20,0.00%,9.71%,36.04%,34.85%,9.70%,9.70%,0.00%,0.00%,100.00%
2018-07-23,0.00%,9.74%,35.86%,34.94%,9.73%,9.73%,0.00%,0.00%,100.00%
2018-07-24,0.00%,9.68%,36.02%,34.96%,9.67%,9.67%,0.00%,0.00%,100.00%
2018-07-25,0.00%,9.70%,35.91%,35.01%,9.69%,9.69%,0.00%,0.00%,100.00%
2018-07-26,0.00%,9.68%,35.80%,35.18%,9.67%,9.67%,0.00%,0.00%,100.00%
2018-07-27,0.00%,9.71%,35.49%,35.39%,9.70%,9.70%,0.00%,0.00%,100.00%
2018-07-30,0.00%,9.80%,35.39%,35.23%,9.79%,9.79%,0.00%,0.00%,100.00%
2018-07-31,0.00%,10.00%,35.00%,35.00%,10.00%,10.00%,0.00%,0.00%,100.00%
2018-08-01,0.00%,9.93%,35.30%,34.92%,9.93%,9.93%,0.00%,0.00%,100.00%
2018-08-02,0.00%,9.95%,35.33%,34.81%,9.95%,9.95%,0.00%,0.00%,100.00%
2018-08-03,0.00%,9.85%,35.71%,34.74%,9.85%,9.85%,0.00%,0.00%,100.00%
2018-08-06,0.00%,9.86%,35.51%,34.92%,9.86%,9.86%,0.00%,0.00%,100.00%
2018-08-07,0.00%,9.80%,35.78%,34.84%,9.79%,9.79%,0.00%,0.00%,100.00%
2018-08-08,0.00%,9.81%,35.66%,34.93%,9.80%,9.80%,0.00%,0.00%,100.00%
2018-08-09,0.00%,9.82%,35.67%,34.92%,9.80%,9.80%,0.00%,0.00%,100.00%
2018-08-10,0.00%,9.82%,35.83%,34.74%,9.80%,9.80%,0.00%,0.00%,100.00%
2018-08-13,0.00%,9.85%,35.83%,34.67%,9.83%,9.83%,0.00%,0.00%,100.00%
2018-08-14,0.00%,9.83%,35.87%,34.68%,9.81%,9.81%,0.00%,0.00%,100.00%
2018-08-16,0.00%,9.86%,35.76%,34.70%,9.84%,9.84%,0.00%,0.00%,100.00%
2018-08-17,0.00%,9.87%,35.58%,34.88%,9.84%,9.84%,0.00%,0.00%,100.00%
2018-08-20,0.00%,9.86%,35.54%,34.95%,9.83%,9.83%,0.00%,0.00%,100.00%
2018-08-21,0.00%,9.88%,35.39%,35.05%,9.84%,9.84%,0.00%,0.00%,100.00%
2018-08-22,0.00%,9.89%,35.42%,34.99%,9.85%,9.85%,0.00%,0.00%,100.00%
2018-08-23,0.00%,9.85%,35.57%,34.97%,9.81%,9.81%,0.00%,0.00%,100.00%
2018-08-24,0.00%,9.86%,35.54%,34.98%,9.81%,9.81%,0.00%,0.00%,100.00%
2018-08-27,0.00%,9.80%,35.60%,35.07%,9.76%,9.76%,0.00%,0.00%,100.00%
2018-08-28,0.00%,9.78%,35.57%,35.17%,9.74%,9.74%,0.00%,0.00%,100.00%
2018-08-29,0.00%,9.76%,35.67%,35.13%,9.72%,9.72%,0.00%,0.00%,100.00%
2018-08-30,0.00%,9.73%,35.76%,35.14%,9.69%,9.69%,0.00%,0.00%,100.00%
2018-08-31,0.00%,10.00%,35.00%,35.00%,10.00%,10.00%,0.00%,0.00%,100.00%
2018-09-03,0.00%,10.00%,34.99%,35.01%,10.00%,10.00%,0.00%,0.00%,100.00%
2018-09-04,0.00%,9.98%,35.09%,34.98%,9.97%,9.97%,0.00%,0.00%,100.00%
2018-09-05,0.00%,10.01%,35.08%,34.89%,10.01%,10.00%,0.00%,0.00%,100.00%
2018-09-06,0.00%,10.07%,34.91%,34.92%,10.05%,10.05%,0.00%,0.00%,100.00%
2018-09-07,0.00%,10.10%,34.71%,35.02%,10.09%,10.08%,0.00%,0.00%,100.00%
2018-09-10,0.00%,10.08%,34.82%,34.96%,10.07%,10.07%,0.00%,0.00%,100.00%
2018-09-11,0.00%,10.04%,34.81%,35.01%,10.07%,10.07%,0.00%,0.00%,100.00%
2018-09-12,0.00%,10.01%,34.96%,34.96%,10.03%,10.03%,0.00%,0.00%,100.00%
2018-09-13,0.00%,10.04%,34.79%,35.03%,10.07%,10.07%,0.00%,0.00%,100.00%
2018-09-14,0.00%,9.97%,34.91%,35.09%,10.01%,10.01%,0.00%,0.00%,100.00%
2018-09-17,0.00%,9.99%,34.86%,35.07%,10.04%,10.04%,0.00%,0.00%,100.00%
2018-09-18,0.00%,10.04%,34.69%,35.11%,10.08%,10.08%,0.00%,0.00%,100.00%
2018-09-19,0.00%,9.99%,34.75%,35.18%,10.04%,10.04%,0.00%,0.00%,100.00%
2018-09-20,0.00%,9.99%,34.70%,35.21%,10.05%,10.05%,0.00%,0.00%,100.00%
2018-09-21,0.00%,9.92%,34.80%,35.30%,9.99%,9.99%,0.00%,0.00%,100.00%
2018-09-27,0.00%,9.98%,34.82%,35.12%,10.04%,10.04%,0.00%,0.00%,100.00%
2018-09-28,0.00%,10.00%,35.00%,35.00%,10.00%,10.00%,0.00%,0.00%,100.00%
2018-10-01,0.00%,9.95%,35.05%,35.09%,9.96%,9.95%,0.00%,0.00%,100.00%
2018-10-02,0.00%,9.97%,35.08%,35.01%,9.97%,9.97%,0.00%,0.00%,100.00%
2018-10-04,0.00%,9.96%,35.23%,34.88%,9.97%,9.97%,0.00%,0.00%,100.00%
2018-10-05,0.00%,9.99%,34.99%,35.01%,10.01%,10.01%,0.00%,0.00%,100.00%
2018-10-08,0.00%,10.05%,34.80%,35.00%,10.07%,10.07%,0.00%,0.00%,100.00%
2018-10-10,0.00%,10.08%,34.75%,34.97%,10.10%,10.10%,0.00%,0.00%,100.00%
2018-10-11,0.00%,10.41%,34.29%,34.49%,10.41%,10.41%,0.00%,0.00%,100.00%
2018-10-12,0.00%,10.38%,34.21%,34.63%,10.39%,10.39%,0.00%,0.00%,100.00%
2018-10-15,0.00%,10.40%,34.41%,34.38%,10.41%,10.41%,0.00%,0.00%,100.00%
2018-10-16,0.00%,10.42%,34.26%,34.47%,10.42%,10.42%,0.00%,0.00%,100.00%
2018-10-17,0.00%,10.24%,34.62%,34.64%,10.24%,10.24%,0.00%,0.00%,100.00%
2018-10-18,0.00%,10.29%,34.62%,34.53%,10.28%,10.28%,0.00%,0.00%,100.00%
2018-10-19,0.00%,10.34%,34.54%,34.47%,10.32%,10.32%,0.00%,0.00%,100.00%
2018-10-22,0.00%,10.37%,34.42%,34.48%,10.37%,10.36%,0.00%,0.00%,100.00%
2018-10-23,0.00%,10.46%,34.51%,34.14%,10.45%,10.44%,0.00%,0.00%,100.00%
2018-10-24,0.00%,10.43%,34.50%,34.22%,10.42%,10.42%,0.00%,0.00%,100.00%
2018-10-25,0.00%,10.64%,34.03%,34.08%,10.62%,10.62%,0.00%,0.00%,100.00%
2018-10-26,0.00%,10.61%,34.28%,33.94%,10.59%,10.59%,0.00%,0.00%,100.00%
2018-10-29,0.00%,10.65%,34.15%,33.93%,10.63%,10.63%,0.00%,0.00%,100.00%
2018-10-30,0.00%,10.72%,33.89%,34.03%,10.68%,10.68%,0.00%,0.00%,100.00%
2018-10-31,40.00%,0.00%,0.00%,0.00%,0.00%,0.00%,60.00%,0.00%,100.00%
2018-11-01,39.87%,0.00%,0.00%,0.00%,0.00%,0.00%,60.13%,0.00%,100.00%
2018-11-02,39.34%,0.00%,0.00%,0.00%,0.00%,0.00%,60.66%,0.00%,100.00%
2018-11-05,39.02%,0.00%,0.00%,0.00%,0.00%,0.00%,60.98%,0.00%,100.00%
2018-11-06,39.25%,0.00%,0.00%,0.00%,0.00%,0.00%,60.75%,0.00%,100.00%
2018-11-07,39.54%,0.00%,0.00%,0.00%,0.00%,0.00%,60.46%,0.00%,100.00%
2018-11-08,39.40%,0.00%,0.00%,0.00%,0.00%,0.00%,60.60%,0.00%,100.00%
2018-11-09,39.74%,0.00%,0.00%,0.00%,0.00%,0.00%,60.26%,0.00%,100.00%
2018-11-12,40.66%,0.00%,0.00%,0.00%,0.00%,0.00%,59.34%,0.00%,100.00%
2018-11-13,40.39%,0.00%,0.00%,0.00%,0.00%,0.00%,59.61%,0.00%,100.00%
2018-11-14,40.32%,0.00%,0.00%,0.00%,0.00%,0.00%,59.68%,0.00%,100.00%
2018-11-15,39.86%,0.00%,0.00%,0.00%,0.00%,0.00%,60.14%,0.00%,100.00%
2018-11-16,39.56%,0.00%,0.00%,0.00%,0.00%,0.00%,60.44%,0.00%,100.00%
2018-11-19,39.00%,0.00%,0.00%,0.00%,0.00%,0.00%,61.00%,0.00%,100.00%
2018-11-20,39.39%,0.00%,0.00%,0.00%,0.00%,0.00%,60.61%,0.00%,100.00%
2018-11-21,38.97%,0.00%,0.00%,0.00%,0.00%,0.00%,61.03%,0.00%,100.00%
2018-11-22,39.04%,0.00%,0.00%,0.00%,0.00%,0.00%,60.96%,0.00%,100.00%
2018-11-23,39.23%,0.00%,0.00%,0.00%,0.00%,0.00%,60.77%,0.00%,100.00%
2018-11-26,39.02%,0.00%,0.00%,0.00%,0.00%,0.00%,60.98%,0.00%,100.00%
2018-11-27,39.08%,0.00%,0.00%,0.00%,0.00%,0.00%,60.92%,0.00%,100.00%
2018-11-28,39.23%,0.00%,0.00%,0.00%,0.00%,0.00%,60.77%,0.00%,100.00%
2018-11-29,39.67%,0.00%,0.00%,0.00%,0.00%,0.00%,60.33%,0.00%,100.00%
2018-11-30,40.00%,0.00%,0.00%,0.00%,0.00%,0.00%,60.00%,0.00%,100.00%
2018-12-03,39.64%,0.00%,0.00%,0.00%,0.00%,0.00%,60.36%,0.00%,100.00%
2018-12-04,39.57%,0.00%,0.00%,0.00%,0.00%,0.00%,60.43%,0.00%,100.00%
2018-12-05,39.70%,0.00%,0.00%,0.00%,0.00%,0.00%,60.30%,0.00%,100.00%
2018-12-06,40.24%,0.00%,0.00%,0.00%,0.00%,0.00%,59.76%,0.00%,100.00%
2018-12-07,39.91%,0.00%,0.00%,0.00%,0.00%,0.00%,60.09%,0.00%,100.00%
2018-12-10,40.17%,0.00%,0.00%,0.00%,0.00%,0.00%,59.83%,0.00%,100.00%
2018-12-11,40.51%,0.00%,0.00%,0.00%,0.00%,0.00%,59.49%,0.00%,100.00%
2018-12-12,40.17%,0.00%,0.00%,0.00%,0.00%,0.00%,59.83%,0.00%,100.00%
2018-12-13,40.24%,0.00%,0.00%,0.00%,0.00%,0.00%,59.76%,0.00%,100.00%
2018-12-14,40.54%,0.00%,0.00%,0.00%,0.00%,0.00%,59.46%,0.00%,100.00%
2018-12-17,40.73%,0.00%,0.00%,0.00%,0.00%,0.00%,59.27%,0.00%,100.00%
2018-12-18,40.81%,0.00%,0.00%,0.00%,0.00%,0.00%,59.19%,0.00%,100.00%
2018-12-19,40.32%,0.00%,0.00%,0.00%,0.00%,0.00%,59.68%,0.00%,100.00%
2018-12-20,40.16%,0.00%,0.00%,0.00%,0.00%,0.00%,59.84%,0.00%,100.00%
2018-12-21,39.87%,0.00%,0.00%,0.00%,0.00%,0.00%,60.13%,0.00%,100.00%
2018-12-24,39.96%,0.00%,0.00%,0.00%,0.00%,0.00%,60.04%,0.00%,100.00%
2018-12-26,39.35%,0.00%,0.00%,0.00%,0.00%,0.00%,60.65%,0.00%,100.00%
2018-12-27,39.79%,0.00%,0.00%,0.00%,0.00%,0.00%,60.21%,0.00%,100.00%
2018-12-28,40.00%,0.00%,0.00%,0.00%,0.00%,0.00%,60.00%,0.00%,100.00%
2019-01-02,40.27%,0.00%,0.00%,0.00%,0.00%,0.00%,59.73%,0.00%,100.00%
2019-01-03,40.58%,0.00%,0.00%,0.00%,0.00%,0.00%,59.42%,0.00%,100.00%
2019-01-04,40.33%,0.00%,0.00%,0.00%,0.00%,0.00%,59.67%,0.00%,100.00%
2019-01-07,40.50%,0.00%,0.00%,0.00%,0.00%,0.00%,59.50%,0.00%,100.00%
2019-01-09,40.75%,0.00%,0.00%,0.00%,0.00%,0.00%,59.25%,0.00%,100.00%
2019-01-10,40.63%,0.00%,0.00%,0.00%,0.00%,0.00%,59.37%,0.00%,100.00%
2019-01-11,40.76%,0.00%,0.00%,0.00%,0.00%,0.00%,59.24%,0.00%,100.00%
2019-01-14,40.89%,0.00%,0.00%,0.00%,0.00%,0.00%,59.11%,0.00%,100.00%
2019-01-15,41.11%,0.00%,0.00%,0.00%,0.00%,0.00%,58.89%,0.00%,100.00%
