Date,5,3,2,1,0,total,위험자산비중,rebal
2018-05-10,0.00%,35.73%,34.76%,29.52%,0.00%,100.00%,0.00%,False
2018-05-11,0.00%,35.59%,34.91%,29.50%,0.00%,100.00%,0.00%,False
2018-05-14,0.00%,35.59%,35.06%,29.35%,0.00%,100.00%,0.00%,False
2018-05-15,0.00%,35.74%,34.88%,29.39%,0.00%,100.00%,0.00%,False
2018-05-16,0.00%,35.66%,34.84%,29.50%,0.00%,100.00%,0.00%,False
2018-05-17,0.00%,35.78%,34.83%,29.38%,0.00%,100.00%,0.00%,False
2018-05-18,0.00%,35.79%,34.83%,29.38%,0.00%,100.00%,0.00%,False
2018-05-21,0.00%,35.88%,34.82%,29.30%,0.00%,100.00%,0.00%,False
2018-05-23,0.00%,35.64%,34.91%,29.44%,0.00%,100.00%,0.00%,False
2018-05-24,0.00%,35.83%,34.83%,29.34%,0.00%,100.00%,0.00%,False
2018-05-25,0.00%,35.88%,34.85%,29.27%,0.00%,100.00%,0.00%,False
2018-05-28,0.00%,35.90%,34.81%,29.29%,0.00%,100.00%,0.00%,False
2018-05-29,0.00%,35.89%,34.73%,29.38%,0.00%,100.00%,0.00%,False
2018-05-30,0.00%,35.91%,34.62%,29.47%,0.00%,100.00%,0.00%,False
2018-05-31,0.00%,35.00%,35.00%,30.00%,0.00%,100.00%,0.00%,True
2018-06-01,0.00%,35.02%,34.94%,30.05%,0.00%,100.00%,0.00%,False
2018-06-04,0.00%,35.22%,35.00%,29.78%,0.00%,100.00%,0.00%,False
2018-06-05,0.00%,35.21%,35.03%,29.76%,0.00%,100.00%,0.00%,False
2018-06-07,0.00%,35.30%,35.17%,29.53%,0.00%,100.00%,0.00%,False
2018-06-08,0.00%,35.23%,35.13%,29.64%,0.00%,100.00%,0.00%,False
2018-06-11,0.00%,35.22%,35.22%,29.55%,0.00%,100.00%,0.00%,False
2018-06-12,0.00%,35.31%,35.24%,29.46%,0.00%,100.00%,0.00%,False
2018-06-14,0.00%,35.53%,35.04%,29.43%,0.00%,100.00%,0.00%,False
2018-06-15,0.00%,36.06%,34.81%,29.14%,0.00%,100.00%,0.00%,False
2018-06-18,0.00%,36.08%,34.72%,29.20%,0.00%,100.00%,0.00%,False
2018-06-19,0.00%,36.06%,34.58%,29.35%,0.00%,100.00%,0.00%,False
2018-06-20,0.00%,36.21%,34.65%,29.14%,0.00%,100.00%,0.00%,False
2018-06-21,0.00%,36.52%,34.50%,28.98%,0.00%,100.00%,0.00%,False
2018-06-22,0.00%,36.25%,34.54%,29.21%,0.00%,100.00%,0.00%,False
2018-06-25,0.00%,36.28%,34.45%,29.26%,0.00%,100.00%,0.00%,False
2018-06-26,0.00%,35.81%,34.59%,29.60%,0.00%,100.00%,0.00%,False
2018-06-27,0.00%,36.05%,34.43%,29.52%,0.00%,100.00%,0.00%,False
2018-06-28,0.00%,35.89%,34.43%,29.67%,0.00%,100.00%,0.00%,False
2018-06-29,0.00%,35.00%,35.00%,30.00%,0.00%,100.00%,0.00%,True
2018-07-02,0.00%,35.00%,34.88%,30.12%,0.00%,100.00%,0.00%,False
2018-07-03,0.00%,35.24%,34.88%,29.87%,0.00%,100.00%,0.00%,False
2018-07-04,0.00%,34.95%,34.96%,30.09%,0.00%,100.00%,0.00%,False
2018-07-05,0.00%,35.01%,34.92%,30.07%,0.00%,100.00%,0.00%,False
2018-07-06,0.00%,35.15%,35.00%,29.84%,0.00%,100.00%,0.00%,False
2018-07-09,0.00%,35.21%,35.14%,29.64%,0.00%,100.00%,0.00%,False
2018-07-10,0.00%,35.53%,35.07%,29.40%,0.00%,100.00%,0.00%,False
2018-07-11,0.00%,35.41%,35.04%,29.55%,0.00%,100.00%,0.00%,False
2018-07-12,0.00%,35.64%,34.97%,29.39%,0.00%,100.00%,0.00%,False
2018-07-13,0.00%,35.88%,34.97%,29.15%,0.00%,100.00%,0.00%,False
2018-07-16,0.00%,35.95%,34.92%,29.13%,0.00%,100.00%,0.00%,False
2018-07-17,0.00%,35.66%,35.02%,29.32%,0.00%,100.00%,0.00%,False
2018-07-18,0.00%,36.05%,34.91%,29.04%,0.00%,100.00%,0.00%,False
2018-07-19,0.00%,36.03%,34.92%,29.05%,0.00%,100.00%,0.00%,False
2018-07-20,0.00%,36.04%,34.85%,29.11%,0.00%,100.00%,0.00%,False
2018-07-23,0.00%,35.86%,34.94%,29.20%,0.00%,100.00%,0.00%,False
2018-07-24,0.00%,36.02%,34.96%,29.02%,0.00%,100.00%,0.00%,False
2018-07-25,0.00%,35.91%,35.01%,29.08%,0.00%,100.00%,0.00%,False
2018-07-26,0.00%,35.80%,35.18%,29.02%,0.00%,100.00%,0.00%,False
2018-07-27,0.00%,35.49%,35.39%,29.11%,0.00%,100.00%,0.00%,False
2018-07-30,0.00%,35.39%,35.23%,29.38%,0.00%,100.00%,0.00%,False
2018-07-31,0.00%,35.00%,35.00%,30.00%,0.00%,100.00%,0.00%,True
2018-08-01,0.00%,35.30%,34.92%,29.78%,0.00%,100.00%,0.00%,False
2018-08-02,0.00%,35.33%,34.81%,29.86%,0.00%,100.00%,0.00%,False
2018-08-03,0.00%,35.71%,34.74%,29.55%,0.00%,100.00%,0.00%,False
2018-08-06,0.00%,35.51%,34.92%,29.57%,0.00%,100.00%,0.00%,False
2018-08-07,0.00%,35.78%,34.84%,29.38%,0.00%,100.00%,0.00%,False
2018-08-08,0.00%,35.66%,34.93%,29.41%,0.00%,100.00%,0.00%,False
2018-08-09,0.00%,35.67%,34.92%,29.42%,0.00%,100.00%,0.00%,False
2018-08-10,0.00%,35.83%,34.74%,29.43%,0.00%,100.00%,0.00%,False
2018-08-13,0.00%,35.83%,34.67%,29.50%,0.00%,100.00%,0.00%,False
2018-08-14,0.00%,35.87%,34.68%,29.45%,0.00%,100.00%,0.00%,False
2018-08-16,0.00%,35.76%,34.70%,29.53%,0.00%,100.00%,0.00%,False
2018-08-17,0.00%,35.58%,34.88%,29.54%,0.00%,100.00%,0.00%,False
2018-08-20,0.00%,35.54%,34.95%,29.51%,0.00%,100.00%,0.00%,False
2018-08-21,0.00%,35.39%,35.05%,29.56%,0.00%,100.00%,0.00%,False
2018-08-22,0.00%,35.42%,34.99%,29.59%,0.00%,100.00%,0.00%,False
2018-08-23,0.00%,35.57%,34.97%,29.46%,0.00%,100.00%,0.00%,False
2018-08-24,0.00%,35.54%,34.98%,29.48%,0.00%,100.00%,0.00%,False
2018-08-27,0.00%,35.60%,35.07%,29.33%,0.00%,100.00%,0.00%,False
2018-08-28,0.00%,35.57%,35.17%,29.26%,0.00%,100.00%,0.00%,False
2018-08-29,0.00%,35.67%,35.13%,29.20%,0.00%,100.00%,0.00%,False
2018-08-30,0.00%,35.76%,35.14%,29.10%,0.00%,100.00%,0.00%,False
2018-08-31,0.00%,35.00%,35.00%,30.00%,0.00%,100.00%,0.00%,True
2018-09-03,0.00%,34.99%,35.01%,30.00%,0.00%,100.00%,0.00%,False
2018-09-04,0.00%,35.09%,34.98%,29.92%,0.00%,100.00%,0.00%,False
2018-09-05,0.00%,35.08%,34.89%,30.02%,0.00%,100.00%,0.00%,False
2018-09-06,0.00%,34.91%,34.92%,30.17%,0.00%,100.00%,0.00%,False
2018-09-07,0.00%,34.71%,35.02%,30.27%,0.00%,100.00%,0.00%,False
2018-09-10,0.00%,34.82%,34.96%,30.22%,0.00%,100.00%,0.00%,False
2018-09-11,0.00%,34.81%,35.01%,30.18%,0.00%,100.00%,0.00%,False
2018-09-12,0.00%,34.96%,34.96%,30.07%,0.00%,100.00%,0.00%,False
2018-09-13,0.00%,34.79%,35.03%,30.18%,0.00%,100.00%,0.00%,False
2018-09-14,0.00%,34.91%,35.09%,30.00%,0.00%,100.00%,0.00%,False
2018-09-17,0.00%,34.86%,35.07%,30.07%,0.00%,100.00%,0.00%,False
2018-09-18,0.00%,34.69%,35.11%,30.19%,0.00%,100.00%,0.00%,False
2018-09-19,0.00%,34.75%,35.18%,30.07%,0.00%,100.00%,0.00%,False
2018-09-20,0.00%,34.70%,35.21%,30.09%,0.00%,100.00%,0.00%,False
2018-09-21,0.00%,34.80%,35.30%,29.90%,0.00%,100.00%,0.00%,False
2018-09-27,0.00%,34.82%,35.12%,30.06%,0.00%,100.00%,0.00%,False
2018-09-28,0.00%,35.00%,35.00%,30.00%,0.00%,100.00%,0.00%,True
2018-10-01,0.00%,35.05%,35.09%,29.86%,0.00%,100.00%,0.00%,False
2018-10-02,0.00%,35.08%,35.01%,29.91%,0.00%,100.00%,0.00%,False
2018-10-04,0.00%,35.23%,34.88%,29.89%,0.00%,100.00%,0.00%,False
2018-10-05,0.00%,34.99%,35.01%,30.01%,0.00%,100.00%,0.00%,False
2018-10-08,0.00%,34.80%,35.00%,30.20%,0.00%,100.00%,0.00%,False
2018-10-10,0.00%,34.75%,34.97%,30.28%,0.00%,100.00%,0.00%,False
2018-10-11,0.00%,34.29%,34.49%,31.22%,0.00%,100.00%,0.00%,False
2018-10-12,0.00%,34.21%,34.63%,31.16%,0.00%,100.00%,0.00%,False
2018-10-15,0.00%,34.41%,34.38%,31.21%,0.00%,100.00%,0.00%,False
2018-10-16,0.00%,34.26%,34.47%,31.27%,0.00%,100.00%,0.00%,False
2018-10-17,0.00%,34.62%,34.64%,30.73%,0.00%,100.00%,0.00%,False
2018-10-18,0.00%,34.62%,34.53%,30.85%,0.00%,100.00%,0.00%,False
2018-10-19,0.00%,34.54%,34.47%,30.99%,0.00%,100.00%,0.00%,False
2018-10-22,0.00%,34.42%,34.48%,31.10%,0.00%,100.00%,0.00%,False
2018-10-23,0.00%,34.51%,34.14%,31.35%,0.00%,100.00%,0.00%,False
2018-10-24,0.00%,34.50%,34.22%,31.28%,0.00%,100.00%,0.00%,False
2018-10-25,0.00%,34.03%,34.08%,31.89%,0.00%,100.00%,0.00%,False
2018-10-26,0.00%,34.28%,33.94%,31.78%,0.00%,100.00%,0.00%,False
2018-10-29,0.00%,34.15%,33.93%,31.91%,0.00%,100.00%,0.00%,False
2018-10-30,0.00%,33.89%,34.03%,32.08%,0.00%,100.00%,0.00%,False
2018-10-31,60.00%,40.00%,0.00%,0.00%,0.00%,100.00%,60.00%,True
2018-11-01,60.13%,39.87%,0.00%,0.00%,0.00%,100.00%,60.13%,False
2018-11-02,60.66%,39.34%,0.00%,0.00%,0.00%,100.00%,60.66%,False
2018-11-05,60.98%,39.02%,0.00%,0.00%,0.00%,100.00%,60.98%,False
2018-11-06,60.75%,39.25%,0.00%,0.00%,0.00%,100.00%,60.75%,False
2018-11-07,60.46%,39.54%,0.00%,0.00%,0.00%,100.00%,60.46%,False
2018-11-08,60.60%,39.40%,0.00%,0.00%,0.00%,100.00%,60.60%,False
2018-11-09,60.26%,39.74%,0.00%,0.00%,0.00%,100.00%,60.26%,False
2018-11-12,59.34%,40.66%,0.00%,0.00%,0.00%,100.00%,59.34%,False
2018-11-13,59.61%,40.39%,0.00%,0.00%,0.00%,100.00%,59.61%,False
2018-11-14,59.68%,40.32%,0.00%,0.00%,0.00%,100.00%,59.68%,False
2018-11-15,60.14%,39.86%,0.00%,0.00%,0.00%,100.00%,60.14%,False
2018-11-16,60.44%,39.56%,0.00%,0.00%,0.00%,100.00%,60.44%,False
2018-11-19,61.00%,39.00%,0.00%,0.00%,0.00%,100.00%,61.00%,False
2018-11-20,60.61%,39.39%,0.00%,0.00%,0.00%,100.00%,60.61%,False
2018-11-21,61.03%,38.97%,0.00%,0.00%,0.00%,100.00%,61.03%,False
2018-11-22,60.96%,39.04%,0.00%,0.00%,0.00%,100.00%,60.96%,False
2018-11-23,60.77%,39.23%,0.00%,0.00%,0.00%,100.00%,60.77%,False
2018-11-26,60.98%,39.02%,0.00%,0.00%,0.00%,100.00%,60.98%,False
2018-11-27,60.92%,39.08%,0.00%,0.00%,0.00%,100.00%,60.92%,False
2018-11-28,60.77%,39.23%,0.00%,0.00%,0.00%,100.00%,60.77%,False
2018-11-29,60.33%,39.67%,0.00%,0.00%,0.00%,100.00%,60.33%,False
2018-11-30,60.00%,40.00%,0.00%,0.00%,0.00%,100.00%,60.00%,True
2018-12-03,60.36%,39.64%,0.00%,0.00%,0.00%,100.00%,60.36%,False
2018-12-04,60.43%,39.57%,0.00%,0.00%,0.00%,100.00%,60.43%,False
2018-12-05,60.30%,39.70%,0.00%,0.00%,0.00%,100.00%,60.30%,False
2018-12-06,59.76%,40.24%,0.00%,0.00%,0.00%,100.00%,59.76%,False
2018-12-07,60.09%,39.91%,0.00%,0.00%,0.00%,100.00%,60.09%,False
2018-12-10,59.83%,40.17%,0.00%,0.00%,0.00%,100.00%,59.83%,False
2018-12-11,59.49%,40.51%,0.00%,0.00%,0.00%,100.00%,59.49%,False
2018-12-12,59.83%,40.17%,0.00%,0.00%,0.00%,100.00%,59.83%,False
2018-12-13,59.76%,40.24%,0.00%,0.00%,0.00%,100.00%,59.76%,False
2018-12-14,59.46%,40.54%,0.00%,0.00%,0.00%,100.00%,59.46%,False
2018-12-17,59.27%,40.73%,0.00%,0.00%,0.00%,100.00%,59.27%,False
2018-12-18,59.19%,40.81%,0.00%,0.00%,0.00%,100.00%,59.19%,False
2018-12-19,59.68%,40.32%,0.00%,0.00%,0.00%,100.00%,59.68%,False
2018-12-20,59.84%,40.16%,0.00%,0.00%,0.00%,100.00%,59.84%,False
2018-12-21,60.13%,39.87%,0.00%,0.00%,0.00%,100.00%,60.13%,False
2018-12-24,60.04%,39.96%,0.00%,0.00%,0.00%,100.00%,60.04%,False
2018-12-26,60.65%,39.35%,0.00%,0.00%,0.00%,100.00%,60.65%,False
2018-12-27,60.21%,39.79%,0.00%,0.00%,0.00%,100.00%,60.21%,False
2018-12-28,60.00%,40.00%,0.00%,0.00%,0.00%,100.00%,60.00%,True
2019-01-02,59.73%,40.27%,0.00%,0.00%,0.00%,100.00%,59.73%,False
2019-01-03,59.42%,40.58%,0.00%,0.00%,0.00%,100.00%,59.42%,False
2019-01-04,59.67%,40.33%,0.00%,0.00%,0.00%,100.00%,59.67%,False
2019-01-07,59.50%,40.50%,0.00%,0.00%,0.00%,100.00%,59.50%,False
2019-01-09,59.25%,40.75%,0.00%,0.00%,0.00%,100.00%,59.25%,False
2019-01-10,59.37%,40.63%,0.00%,0.00%,0.00%,100.00%,59.37%,False
2019-01-11,59.24%,40.76%,0.00%,0.00%,0.00%,100.00%,59.24%,False
2019-01-14,59.11%,40.89%,0.00%,0.00%,0.00%,100.00%,59.11%,False
2019-01-15,58.89%,41.11%,0.00%,0.00%,0.00%,100.00%,58.89%,False
2019-01-16,58.74%,41.26%,0.00%,0.00%,0.00%,100.00%,58.74%,False
2019-01-17,58.30%,41.70%,0.00%,0.00%,0.00%,100.00%,58.30%,False
2019-01-18,58.56%,41.44%,0.00%,0.00%,0.00%,100.00%,58.56%,False
2019-01-21,58.36%,41.64%,0.00%,0.00%,0.00%,100.00%,58.36%,False
2019-01-22,58.48%,41.52%,0.00%,0.00%,0.00%,100.00%,58.48%,False
2019-01-23,58.28%,41.72%,0.00%,0.00%,0.00%,100.00%,58.28%,False
2019-01-24,58.44%,41.56%,0.00%,0.00%,0.00%,100.00%,58.44%,False
2019-01-25,58.25%,41.75%,0.00%,0.00%,0.00%,100.00%,58.25%,False
2019-01-28,58.47%,41.53%,0.00%,0.00%,0.00%,100.00%,58.47%,False
2019-01-29,58.29%,41.71%,0.00%,0.00%,0.00%,100.00%,58.29%,False
2019-01-30,58.21%,41.79%,0.00%,0.00%,0.00%,100.00%,58.21%,False
2019-01-31,60.00%,40.00%,0.00%,0.00%,0.00%,100.00%,60.00%,True
2019-02-01,59.98%,40.02%,0.00%,0.00%,0.00%,100.00%,59.98%,False
2019-02-07,60.55%,39.45%,0.00%,0.00%,0.00%,100.00%,60.55%,False
2019-02-08,60.80%,39.20%,0.00%,0.00%,0.00%,100.00%,60.80%,False
2019-02-11,61.05%,38.95%,0.00%,0.00%,0.00%,100.00%,61.05%,False
2019-02-12,60.70%,39.30%,0.00%,0.00%,0.00%,100.00%,60.70%,False
2019-02-13,60.91%,39.09%,0.00%,0.00%,0.00%,100.00%,60.91%,False
2019-02-14,60.75%,39.25%,0.00%,0.00%,0.00%,100.00%,60.75%,False
2019-02-15,60.91%,39.09%,0.00%,0.00%,0.00%,100.00%,60.91%,False
2019-02-18,60.99%,39.01%,0.00%,0.00%,0.00%,100.00%,60.99%,False
2019-02-19,61.22%,38.78%,0.00%,0.00%,0.00%,100.00%,61.22%,False
2019-02-20,61.07%,38.93%,0.00%,0.00%,0.00%,100.00%,61.07%,False
2019-02-21,60.92%,39.08%,0.00%,0.00%,0.00%,100.00%,60.92%,False
2019-02-22,60.78%,39.22%,0.00%,0.00%,0.00%,100.00%,60.78%,False
2019-02-25,61.02%,38.98%,0.00%,0.00%,0.00%,100.00%,61.02%,False
2019-02-26,61.02%,38.98%,0.00%,0.00%,0.00%,100.00%,61.02%,False
2019-02-27,61.14%,38.86%,0.00%,0.00%,0.00%,100.00%,61.14%,False
2019-02-28,60.00%,40.00%,0.00%,0.00%,0.00%,100.00%,60.00%,True
2019-03-04,60.72%,39.28%,0.00%,0.00%,0.00%,100.00%,60.72%,False
2019-03-05,60.87%,39.13%,0.00%,0.00%,0.00%,100.00%,60.87%,False
2019-03-06,60.65%,39.35%,0.00%,0.00%,0.00%,100.00%,60.65%,False
2019-03-07,60.23%,39.77%,0.00%,0.00%,0.00%,100.00%,60.23%,False
2019-03-08,60.58%,39.42%,0.00%,0.00%,0.00%,100.00%,60.58%,False
2019-03-11,60.84%,39.16%,0.00%,0.00%,0.00%,100.00%,60.84%,False
2019-03-12,61.19%,38.81%,0.00%,0.00%,0.00%,100.00%,61.19%,False
2019-03-13,61.35%,38.65%,0.00%,0.00%,0.00%,100.00%,61.35%,False
2019-03-14,61.03%,38.97%,0.00%,0.00%,0.00%,100.00%,61.03%,False
2019-03-15,60.42%,39.58%,0.00%,0.00%,0.00%,100.00%,60.42%,False
2019-03-18,60.49%,39.51%,0.00%,0.00%,0.00%,100.00%,60.49%,False
2019-03-19,60.15%,39.85%,0.00%,0.00%,0.00%,100.00%,60.15%,False
2019-03-20,60.16%,39.84%,0.00%,0.00%,0.00%,100.00%,60.16%,False
2019-03-21,59.69%,40.31%,0.00%,0.00%,0.00%,100.00%,59.69%,False
2019-03-22,59.71%,40.29%,0.00%,0.00%,0.00%,100.00%,59.71%,False
2019-03-25,59.55%,40.45%,0.00%,0.00%,0.00%,100.00%,59.55%,False
2019-03-26,59.84%,40.16%,0.00%,0.00%,0.00%,100.00%,59.84%,False
2019-03-27,59.47%,40.53%,0.00%,0.00%,0.00%,100.00%,59.47%,False
2019-03-28,59.34%,40.66%,0.00%,0.00%,0.00%,100.00%,59.34%,False
2019-03-29,60.00%,40.00%,0.00%,0.00%,0.00%,100.00%,60.00%,True
2019-04-01,59.75%,40.25%,0.00%,0.00%,0.00%,100.00%,59.75%,False
2019-04-02,59.69%,40.31%,0.00%,0.00%,0.00%,100.00%,59.69%,False
2019-04-03,59.76%,40.24%,0.00%,0.00%,0.00%,100.00%,59.76%,False
2019-04-04,59.70%,40.30%,0.00%,0.00%,0.00%,100.00%,59.70%,False
2019-04-05,59.50%,40.50%,0.00%,0.00%,0.00%,100.00%,59.50%,False
2019-04-08,59.47%,40.53%,0.00%,0.00%,0.00%,100.00%,59.47%,False
2019-04-09,59.56%,40.44%,0.00%,0.00%,0.00%,100.00%,59.56%,False
2019-04-10,59.53%,40.47%,0.00%,0.00%,0.00%,100.00%,59.53%,False
2019-04-11,59.78%,40.22%,0.00%,0.00%,0.00%,100.00%,59.78%,False
2019-04-12,59.67%,40.33%,0.00%,0.00%,0.00%,100.00%,59.67%,False
2019-04-15,59.53%,40.47%,0.00%,0.00%,0.00%,100.00%,59.53%,False
2019-04-16,59.47%,40.53%,0.00%,0.00%,0.00%,100.00%,59.47%,False
2019-04-17,59.47%,40.53%,0.00%,0.00%,0.00%,100.00%,59.47%,False
2019-04-18,59.29%,40.71%,0.00%,0.00%,0.00%,100.00%,59.29%,False
2019-04-19,59.67%,40.33%,0.00%,0.00%,0.00%,100.00%,59.67%,False
2019-04-22,59.66%,40.34%,0.00%,0.00%,0.00%,100.00%,59.66%,False
2019-04-23,59.61%,40.39%,0.00%,0.00%,0.00%,100.00%,59.61%,False
2019-04-24,59.74%,40.26%,0.00%,0.00%,0.00%,100.00%,59.74%,False
2019-04-25,59.58%,40.42%,0.00%,0.00%,0.00%,100.00%,59.58%,False
2019-04-26,59.41%,40.59%,0.00%,0.00%,0.00%,100.00%,59.41%,False
2019-04-29,59.45%,40.55%,0.00%,0.00%,0.00%,100.00%,59.45%,False
2019-04-30,0.00%,50.00%,50.00%,0.00%,0.00%,100.00%,0.00%,True
2019-05-02,0.00%,49.95%,50.05%,0.00%,0.00%,100.00%,0.00%,False
2019-05-03,0.00%,50.03%,49.97%,0.00%,0.00%,100.00%,0.00%,False
2019-05-07,0.00%,49.92%,50.08%,0.00%,0.00%,100.00%,0.00%,False
2019-05-08,0.00%,49.88%,50.12%,0.00%,0.00%,100.00%,0.00%,False
2019-05-09,0.00%,50.05%,49.95%,0.00%,0.00%,100.00%,0.00%,False
2019-05-10,0.00%,50.05%,49.95%,0.00%,0.00%,100.00%,0.00%,False
2019-05-13,0.00%,50.09%,49.91%,0.00%,0.00%,100.00%,0.00%,False
2019-05-14,0.00%,49.99%,50.01%,0.00%,0.00%,100.00%,0.00%,False
2019-05-15,0.00%,50.09%,49.91%,0.00%,0.00%,100.00%,0.00%,False
2019-05-16,0.00%,50.25%,49.75%,0.00%,0.00%,100.00%,0.00%,False
2019-05-17,0.00%,50.40%,49.60%,0.00%,0.00%,100.00%,0.00%,False
2019-05-20,0.00%,50.35%,49.65%,0.00%,0.00%,100.00%,0.00%,False
2019-05-21,0.00%,50.10%,49.90%,0.00%,0.00%,100.00%,0.00%,False
2019-05-22,0.00%,50.05%,49.95%,0.00%,0.00%,100.00%,0.00%,False
2019-05-23,0.00%,49.92%,50.08%,0.00%,0.00%,100.00%,0.00%,False
2019-05-24,0.00%,49.91%,50.09%,0.00%,0.00%,100.00%,0.00%,False
2019-05-27,0.00%,49.68%,50.32%,0.00%,0.00%,100.00%,0.00%,False
2019-05-28,0.00%,49.77%,50.23%,0.00%,0.00%,100.00%,0.00%,False
2019-05-29,0.00%,49.97%,50.03%,0.00%,0.00%,100.00%,0.00%,False
2019-05-30,0.00%,49.88%,50.12%,0.00%,0.00%,100.00%,0.00%,False
2019-05-31,0.00%,50.00%,50.00%,0.00%,0.00%,100.00%,0.00%,True
2019-06-03,0.00%,49.73%,50.27%,0.00%,0.00%,100.00%,0.00%,False
2019-06-04,0.00%,49.27%,50.73%,0.00%,0.00%,100.00%,0.00%,False
2019-06-05,0.00%,49.41%,50.59%,0.00%,0.00%,100.00%,0.00%,False
2019-06-07,0.00%,49.29%,50.71%,0.00%,0.00%,100.00%,0.00%,False
2019-06-10,0.00%,49.80%,50.20%,0.00%,0.00%,100.00%,0.00%,False
2019-06-11,0.00%,49.71%,50.29%,0.00%,0.00%,100.00%,0.00%,False
2019-06-12,0.00%,49.77%,50.23%,0.00%,0.00%,100.00%,0.00%,False
2019-06-13,0.00%,49.74%,50.26%,0.00%,0.00%,100.00%,0.00%,False
2019-06-14,0.00%,49.77%,50.23%,0.00%,0.00%,100.00%,0.00%,False
2019-06-17,0.00%,49.88%,50.12%,0.00%,0.00%,100.00%,0.00%,False
2019-06-18,0.00%,49.97%,50.03%,0.00%,0.00%,100.00%,0.00%,False
2019-06-19,0.00%,49.88%,50.12%,0.00%,0.00%,100.00%,0.00%,False
2019-06-20,0.00%,49.77%,50.23%,0.00%,0.00%,100.00%,0.00%,False
2019-06-21,0.00%,49.54%,50.46%,0.00%,0.00%,100.00%,0.00%,False
2019-06-24,0.00%,49.63%,50.37%,0.00%,0.00%,100.00%,0.00%,False
2019-06-25,0.00%,49.55%,50.45%,0.00%,0.00%,100.00%,0.00%,False
2019-06-26,0.00%,49.42%,50.58%,0.00%,0.00%,100.00%,0.00%,False
2019-06-27,0.00%,49.63%,50.37%,0.00%,0.00%,100.00%,0.00%,False
2019-06-28,0.00%,50.00%,50.00%,0.00%,0.00%,100.00%,0.00%,True
2019-07-01,0.00%,50.14%,49.86%,0.00%,0.00%,100.00%,0.00%,False
2019-07-02,0.00%,50.36%,49.64%,0.00%,0.00%,100.00%,0.00%,False
2019-07-03,0.00%,50.36%,49.64%,0.00%,0.00%,100.00%,0.00%,False
2019-07-04,0.00%,50.34%,49.66%,0.00%,0.00%,100.00%,0.00%,False
2019-07-05,0.00%,50.47%,49.53%,0.00%,0.00%,100.00%,0.00%,False
2019-07-08,0.00%,50.52%,49.48%,0.00%,0.00%,100.00%,0.00%,False
2019-07-09,0.00%,50.47%,49.53%,0.00%,0.00%,100.00%,0.00%,False
2019-07-10,0.00%,50.69%,49.31%,0.00%,0.00%,100.00%,0.00%,False
2019-07-11,0.00%,50.58%,49.42%,0.00%,0.00%,100.00%,0.00%,False
2019-07-12,0.00%,50.67%,49.33%,0.00%,0.00%,100.00%,0.00%,False
2019-07-15,0.00%,50.73%,49.27%,0.00%,0.00%,100.00%,0.00%,False
2019-07-16,0.00%,50.74%,49.26%,0.00%,0.00%,100.00%,0.00%,False
2019-07-17,0.00%,50.75%,49.25%,0.00%,0.00%,100.00%,0.00%,False
2019-07-18,0.00%,50.69%,49.31%,0.00%,0.00%,100.00%,0.00%,False
2019-07-19,0.00%,50.61%,49.39%,0.00%,0.00%,100.00%,0.00%,False
2019-07-22,0.00%,50.57%,49.43%,0.00%,0.00%,100.00%,0.00%,False
2019-07-23,0.00%,50.71%,49.29%,0.00%,0.00%,100.00%,0.00%,False
2019-07-24,0.00%,50.72%,49.28%,0.00%,0.00%,100.00%,0.00%,False
2019-07-25,0.00%,50.77%,49.23%,0.00%,0.00%,100.00%,0.00%,False
2019-07-26,0.00%,50.91%,49.09%,0.00%,0.00%,100.00%,0.00%,False
2019-07-29,0.00%,50.86%,49.14%,0.00%,0.00%,100.00%,0.00%,False
2019-07-30,0.00%,50.85%,49.15%,0.00%,0.00%,100.00%,0.00%,False
2019-07-31,0.00%,50.00%,50.00%,0.00%,0.00%,100.00%,0.00%,True
2019-08-01,0.00%,50.05%,49.95%,0.00%,0.00%,100.00%,0.00%,False
2019-08-02,0.00%,50.16%,49.84%,0.00%,0.00%,100.00%,0.00%,False
2019-08-05,0.00%,50.45%,49.55%,0.00%,0.00%,100.00%,0.00%,False
2019-08-06,0.00%,50.44%,49.56%,0.00%,0.00%,100.00%,0.00%,False
2019-08-07,0.00%,50.34%,49.66%,0.00%,0.00%,100.00%,0.00%,False
2019-08-08,0.00%,50.40%,49.60%,0.00%,0.00%,100.00%,0.00%,False
2019-08-09,0.00%,50.39%,49.61%,0.00%,0.00%,100.00%,0.00%,False
2019-08-12,0.00%,50.56%,49.44%,0.00%,0.00%,100.00%,0.00%,False
2019-08-13,0.00%,50.69%,49.31%,0.00%,0.00%,100.00%,0.00%,False
2019-08-14,0.00%,50.54%,49.46%,0.00%,0.00%,100.00%,0.00%,False
2019-08-16,0.00%,50.56%,49.44%,0.00%,0.00%,100.00%,0.00%,False
2019-08-19,0.00%,50.54%,49.46%,0.00%,0.00%,100.00%,0.00%,False
2019-08-20,0.00%,50.50%,49.50%,0.00%,0.00%,100.00%,0.00%,False
2019-08-21,0.00%,50.48%,49.52%,0.00%,0.00%,100.00%,0.00%,False
2019-08-22,0.00%,50.45%,49.55%,0.00%,0.00%,100.00%,0.00%,False
2019-08-23,0.00%,50.59%,49.41%,0.00%,0.00%,100.00%,0.00%,False
2019-08-26,0.00%,50.46%,49.54%,0.00%,0.00%,100.00%,0.00%,False
