Date,6,5,3,2,1,total,위험자산비중,rebal
2023-11-29,9.25%,18.64%,0.00%,72.10%,0.00%,100.00%,72.10%,False
2023-11-30,10.00%,20.00%,0.00%,70.00%,0.00%,100.00%,70.00%,True
2023-12-01,10.05%,20.10%,0.00%,69.85%,0.00%,100.00%,69.85%,False
2023-12-04,10.03%,20.09%,0.00%,69.88%,0.00%,100.00%,69.88%,False
2023-12-05,10.13%,20.27%,0.00%,69.60%,0.00%,100.00%,69.60%,False
2023-12-06,10.09%,20.23%,0.00%,69.68%,0.00%,100.00%,69.68%,False
2023-12-07,10.14%,20.30%,0.00%,69.56%,0.00%,100.00%,69.56%,False
2023-12-08,10.00%,20.02%,0.00%,69.98%,0.00%,100.00%,69.98%,False
2023-12-11,9.97%,19.95%,0.00%,70.08%,0.00%,100.00%,70.08%,False
2023-12-12,9.93%,19.90%,0.00%,70.17%,0.00%,100.00%,70.17%,False
2023-12-13,10.04%,20.09%,0.00%,69.87%,0.00%,100.00%,69.87%,False
2023-12-14,9.92%,19.90%,0.00%,70.19%,0.00%,100.00%,70.19%,False
2023-12-15,9.90%,19.85%,0.00%,70.26%,0.00%,100.00%,70.26%,False
2023-12-18,9.82%,19.71%,0.00%,70.46%,0.00%,100.00%,70.46%,False
2023-12-19,9.77%,19.60%,0.00%,70.63%,0.00%,100.00%,70.63%,False
2023-12-20,9.70%,19.47%,0.00%,70.83%,0.00%,100.00%,70.83%,False
2023-12-21,9.75%,19.56%,0.00%,70.70%,0.00%,100.00%,70.70%,False
2023-12-22,9.77%,19.62%,0.00%,70.61%,0.00%,100.00%,70.61%,False
2023-12-26,9.79%,19.66%,0.00%,70.55%,0.00%,100.00%,70.55%,False
2023-12-27,9.69%,19.46%,0.00%,70.85%,0.00%,100.00%,70.85%,False
2023-12-28,10.00%,20.00%,0.00%,70.00%,0.00%,100.00%,70.00%,True
2024-01-02,9.96%,19.88%,0.00%,70.17%,0.00%,100.00%,70.17%,False
2024-01-03,10.12%,20.20%,0.00%,69.68%,0.00%,100.00%,69.68%,False
2024-01-04,10.17%,20.32%,0.00%,69.51%,0.00%,100.00%,69.51%,False
2024-01-05,10.13%,20.20%,0.00%,69.67%,0.00%,100.00%,69.67%,False
2024-01-08,10.15%,20.25%,0.00%,69.60%,0.00%,100.00%,69.60%,False
2024-01-09,10.14%,20.24%,0.00%,69.62%,0.00%,100.00%,69.62%,False
2024-01-10,10.23%,20.42%,0.00%,69.35%,0.00%,100.00%,69.35%,False
2024-01-11,10.18%,20.34%,0.00%,69.47%,0.00%,100.00%,69.47%,False
2024-01-12,10.29%,20.55%,0.00%,69.16%,0.00%,100.00%,69.16%,False
2024-01-15,10.34%,20.65%,0.00%,69.01%,0.00%,100.00%,69.01%,False
2024-01-16,10.40%,20.77%,0.00%,68.83%,0.00%,100.00%,68.83%,False
2024-01-17,10.58%,21.11%,0.00%,68.31%,0.00%,100.00%,68.31%,False
2024-01-19,10.52%,20.98%,0.00%,68.51%,0.00%,100.00%,68.51%,False
2024-01-22,10.56%,21.07%,0.00%,68.36%,0.00%,100.00%,68.36%,False
2024-01-23,10.54%,21.03%,0.00%,68.42%,0.00%,100.00%,68.42%,False
2024-01-24,10.58%,21.10%,0.00%,68.32%,0.00%,100.00%,68.32%,False
2024-01-25,10.63%,21.20%,0.00%,68.16%,0.00%,100.00%,68.16%,False
2024-01-26,10.53%,21.01%,0.00%,68.46%,0.00%,100.00%,68.46%,False
2024-01-29,10.56%,21.06%,0.00%,68.39%,0.00%,100.00%,68.39%,False
2024-01-30,10.50%,21.07%,0.00%,68.43%,0.00%,100.00%,68.43%,False
2024-01-31,10.00%,20.00%,0.00%,70.00%,0.00%,100.00%,70.00%,True
2024-02-01,9.93%,19.85%,0.00%,70.22%,0.00%,100.00%,70.22%,False
2024-02-02,9.72%,19.45%,0.00%,70.83%,0.00%,100.00%,70.83%,False
2024-02-05,9.82%,19.63%,0.00%,70.55%,0.00%,100.00%,70.55%,False
2024-02-06,9.84%,19.68%,0.00%,70.48%,0.00%,100.00%,70.48%,False
2024-02-07,9.76%,19.52%,0.00%,70.72%,0.00%,100.00%,70.72%,False
2024-02-08,9.68%,19.36%,0.00%,70.96%,0.00%,100.00%,70.96%,False
2024-02-13,9.56%,19.10%,0.00%,71.33%,0.00%,100.00%,71.33%,False
2024-02-14,9.60%,19.15%,0.00%,71.25%,0.00%,100.00%,71.25%,False
2024-02-15,9.58%,19.14%,0.00%,71.28%,0.00%,100.00%,71.28%,False
2024-02-16,9.54%,19.04%,0.00%,71.43%,0.00%,100.00%,71.43%,False
2024-02-19,9.48%,18.93%,0.00%,71.59%,0.00%,100.00%,71.59%,False
2024-02-20,9.49%,18.95%,0.00%,71.56%,0.00%,100.00%,71.56%,False
2024-02-21,9.49%,18.96%,0.00%,71.55%,0.00%,100.00%,71.55%,False
2024-02-22,9.45%,18.89%,0.00%,71.66%,0.00%,100.00%,71.66%,False
2024-02-23,9.44%,18.85%,0.00%,71.72%,0.00%,100.00%,71.72%,False
2024-02-26,9.44%,18.87%,0.00%,71.69%,0.00%,100.00%,71.69%,False
2024-02-27,9.53%,19.04%,0.00%,71.42%,0.00%,100.00%,71.42%,False
2024-02-28,9.43%,18.85%,0.00%,71.72%,0.00%,100.00%,71.72%,False
2024-02-29,10.00%,20.00%,0.00%,70.00%,0.00%,100.00%,70.00%,True
2024-03-04,9.90%,19.80%,0.00%,70.30%,0.00%,100.00%,70.30%,False
2024-03-05,9.95%,19.91%,0.00%,70.15%,0.00%,100.00%,70.15%,False
2024-03-06,9.94%,19.90%,0.00%,70.15%,0.00%,100.00%,70.15%,False
2024-03-07,9.97%,19.96%,0.00%,70.07%,0.00%,100.00%,70.07%,False
2024-03-08,9.85%,19.73%,0.00%,70.42%,0.00%,100.00%,70.42%,False
2024-03-11,9.86%,19.75%,0.00%,70.39%,0.00%,100.00%,70.39%,False
2024-03-12,9.75%,19.53%,0.00%,70.72%,0.00%,100.00%,70.72%,False
2024-03-13,9.75%,19.52%,0.00%,70.73%,0.00%,100.00%,70.73%,False
2024-03-14,9.72%,19.46%,0.00%,70.82%,0.00%,100.00%,70.82%,False
2024-03-15,9.84%,19.68%,0.00%,70.48%,0.00%,100.00%,70.48%,False
2024-03-18,9.75%,19.51%,0.00%,70.74%,0.00%,100.00%,70.74%,False
2024-03-19,9.78%,19.56%,0.00%,70.65%,0.00%,100.00%,70.65%,False
2024-03-20,9.73%,19.46%,0.00%,70.81%,0.00%,100.00%,70.81%,False
2024-03-21,9.58%,19.17%,0.00%,71.25%,0.00%,100.00%,71.25%,False
2024-03-22,9.59%,19.19%,0.00%,71.22%,0.00%,100.00%,71.22%,False
2024-03-25,9.52%,19.06%,0.00%,71.42%,0.00%,100.00%,71.42%,False
2024-03-26,9.48%,18.97%,0.00%,71.55%,0.00%,100.00%,71.55%,False
2024-03-27,9.50%,19.01%,0.00%,71.49%,0.00%,100.00%,71.49%,False
2024-03-28,9.52%,19.05%,0.00%,71.43%,0.00%,100.00%,71.43%,False
2024-03-29,10.00%,20.00%,0.00%,70.00%,0.00%,100.00%,70.00%,True
2024-04-01,9.98%,19.98%,0.00%,70.04%,0.00%,100.00%,70.04%,False
2024-04-02,10.08%,20.16%,0.00%,69.76%,0.00%,100.00%,69.76%,False
2024-04-03,10.20%,20.40%,0.00%,69.40%,0.00%,100.00%,69.40%,False
2024-04-04,10.16%,20.30%,0.00%,69.55%,0.00%,100.00%,69.55%,False
2024-04-05,10.25%,20.49%,0.00%,69.26%,0.00%,100.00%,69.26%,False
2024-04-08,10.26%,20.49%,0.00%,69.25%,0.00%,100.00%,69.25%,False
2024-04-09,10.29%,20.54%,0.00%,69.17%,0.00%,100.00%,69.17%,False
2024-04-11,10.30%,20.54%,0.00%,69.16%,0.00%,100.00%,69.16%,False
2024-04-12,10.34%,20.64%,0.00%,69.03%,0.00%,100.00%,69.03%,False
2024-04-15,10.37%,20.70%,0.00%,68.93%,0.00%,100.00%,68.93%,False
2024-04-16,10.53%,21.01%,0.00%,68.46%,0.00%,100.00%,68.46%,False
2024-04-17,10.61%,21.17%,0.00%,68.22%,0.00%,100.00%,68.22%,False
2024-04-18,10.44%,20.84%,0.00%,68.72%,0.00%,100.00%,68.72%,False
2024-04-19,10.55%,21.05%,0.00%,68.40%,0.00%,100.00%,68.40%,False
2024-04-22,10.46%,20.86%,0.00%,68.67%,0.00%,100.00%,68.67%,False
2024-04-23,10.47%,20.88%,0.00%,68.66%,0.00%,100.00%,68.66%,False
2024-04-24,10.31%,20.55%,0.00%,69.14%,0.00%,100.00%,69.14%,False
2024-04-25,10.43%,20.79%,0.00%,68.78%,0.00%,100.00%,68.78%,False
2024-04-26,10.38%,20.69%,0.00%,68.93%,0.00%,100.00%,68.93%,False
2024-04-29,10.30%,20.53%,0.00%,69.17%,0.00%,100.00%,69.17%,False
2024-04-30,10.00%,20.00%,0.00%,0.00%,70.00%,100.00%,70.00%,True
2024-05-02,10.15%,20.32%,0.00%,0.00%,69.53%,100.00%,69.53%,False
2024-05-03,10.16%,20.33%,0.00%,0.00%,69.51%,100.00%,69.51%,False
2024-05-07,10.02%,20.06%,0.00%,0.00%,69.92%,100.00%,69.92%,False
2024-05-08,9.98%,19.99%,0.00%,0.00%,70.02%,100.00%,70.02%,False
2024-05-09,9.97%,19.97%,0.00%,0.00%,70.06%,100.00%,70.06%,False
2024-05-10,9.93%,19.89%,0.00%,0.00%,70.18%,100.00%,70.18%,False
2024-05-13,9.91%,19.86%,0.00%,0.00%,70.23%,100.00%,70.23%,False
2024-05-14,9.92%,19.86%,0.00%,0.00%,70.22%,100.00%,70.22%,False
2024-05-16,9.90%,19.84%,0.00%,0.00%,70.26%,100.00%,70.26%,False
2024-05-17,9.87%,19.77%,0.00%,0.00%,70.36%,100.00%,70.36%,False
2024-05-20,9.85%,19.74%,0.00%,0.00%,70.41%,100.00%,70.41%,False
2024-05-21,9.80%,19.64%,0.00%,0.00%,70.56%,100.00%,70.56%,False
2024-05-22,9.79%,19.61%,0.00%,0.00%,70.61%,100.00%,70.61%,False
2024-05-23,9.75%,19.55%,0.00%,0.00%,70.70%,100.00%,70.70%,False
2024-05-24,9.81%,19.64%,0.00%,0.00%,70.55%,100.00%,70.55%,False
2024-05-27,9.78%,19.59%,0.00%,0.00%,70.63%,100.00%,70.63%,False
2024-05-28,9.79%,19.63%,0.00%,0.00%,70.58%,100.00%,70.58%,False
2024-05-29,9.79%,19.61%,0.00%,0.00%,70.61%,100.00%,70.61%,False
2024-05-30,9.78%,19.59%,0.00%,0.00%,70.62%,100.00%,70.62%,False
2024-05-31,10.00%,20.00%,0.00%,0.00%,70.00%,100.00%,70.00%,True
2024-06-03,9.98%,19.97%,0.00%,0.00%,70.04%,100.00%,70.04%,False
2024-06-04,10.00%,20.01%,0.00%,0.00%,69.99%,100.00%,69.99%,False
2024-06-05,9.98%,19.98%,0.00%,0.00%,70.04%,100.00%,70.04%,False
2024-06-07,9.91%,19.85%,0.00%,0.00%,70.24%,100.00%,70.24%,False
2024-06-10,9.89%,19.79%,0.00%,0.00%,70.32%,100.00%,70.32%,False
2024-06-11,9.84%,19.71%,0.00%,0.00%,70.45%,100.00%,70.45%,False
2024-06-12,9.81%,19.65%,0.00%,0.00%,70.55%,100.00%,70.55%,False
2024-06-13,9.73%,19.49%,0.00%,0.00%,70.78%,100.00%,70.78%,False
2024-06-14,9.69%,19.43%,0.00%,0.00%,70.87%,100.00%,70.87%,False
2024-06-17,9.68%,19.42%,0.00%,0.00%,70.90%,100.00%,70.90%,False
2024-06-18,9.61%,19.27%,0.00%,0.00%,71.12%,100.00%,71.12%,False
2024-06-19,9.59%,19.25%,0.00%,0.00%,71.16%,100.00%,71.16%,False
2024-06-20,9.56%,19.17%,0.00%,0.00%,71.28%,100.00%,71.28%,False
2024-06-21,9.59%,19.25%,0.00%,0.00%,71.16%,100.00%,71.16%,False
2024-06-24,9.61%,19.27%,0.00%,0.00%,71.12%,100.00%,71.12%,False
2024-06-25,9.67%,19.39%,0.00%,0.00%,70.95%,100.00%,70.95%,False
2024-06-26,9.60%,19.26%,0.00%,0.00%,71.14%,100.00%,71.14%,False
2024-06-27,9.63%,19.31%,0.00%,0.00%,71.07%,100.00%,71.07%,False
2024-06-28,10.00%,20.00%,0.00%,0.00%,70.00%,100.00%,70.00%,True
2024-07-01,10.02%,20.03%,0.00%,0.00%,69.95%,100.00%,69.95%,False
2024-07-02,9.98%,19.97%,0.00%,0.00%,70.05%,100.00%,70.05%,False
2024-07-03,9.90%,19.80%,0.00%,0.00%,70.29%,100.00%,70.29%,False
2024-07-04,9.91%,19.83%,0.00%,0.00%,70.26%,100.00%,70.26%,False
2024-07-05,9.90%,19.81%,0.00%,0.00%,70.28%,100.00%,70.28%,False
2024-07-08,9.85%,19.71%,0.00%,0.00%,70.44%,100.00%,70.44%,False
2024-07-09,9.82%,19.66%,0.00%,0.00%,70.52%,100.00%,70.52%,False
2024-07-10,9.81%,19.64%,0.00%,0.00%,70.55%,100.00%,70.55%,False
2024-07-11,9.78%,19.55%,0.00%,0.00%,70.67%,100.00%,70.67%,False
2024-07-12,9.88%,19.77%,0.00%,0.00%,70.35%,100.00%,70.35%,False
